uid,stance,set,distilbert-base-uncased_if,distilbert-base-uncased_as,distilbert-base-uncased_and,distilbert-base-uncased_but,distilbert-base-uncased_when,distilbert-base-uncased_then,bert-base-uncased_if,bert-base-uncased_and,bert-base-uncased_as,bert-base-uncased_when,bert-base-uncased_but,bert-base-uncased_then,bert-large-uncased_as,bert-large-uncased_if,bert-large-uncased_and,bert-large-uncased_when,bert-large-uncased_but,bert-large-uncased_then,roberta-base_as,roberta-base_if,roberta-base_but,roberta-base_and,roberta-base_when,roberta-base_then,xlm-roberta-base_when,xlm-roberta-base_as,xlm-roberta-base_and,xlm-roberta-base_if,xlm-roberta-base_but,xlm-roberta-base_then,roberta-large_as,roberta-large_if,roberta-large_when,roberta-large_and,roberta-large_but,roberta-large_then,xlm-roberta-large_when,xlm-roberta-large_as,xlm-roberta-large_and,xlm-roberta-large_if,xlm-roberta-large_but,xlm-roberta-large_then
303,1,test,0.1486392766237259,0.0693252086639404,0.0183429010212421,0.0070464680902659,0.0027180537581443,0.0003577911411412,0.040047638118267,0.0337352491915226,0.069175861775875,0.0028926564846187,0.005266610532999,0.0001617362577235,0.008734930306673,0.0313262455165386,0.0302997566759586,0.0038207732141017,0.0050860051997005,8.46199836814776e-05,3.906714937329525e-06,4.36845493823057e-06,2.581320768513251e-05,8.15636849438306e-06,4.059968716774165e-07,1.6877329755971004e-08,0.0039918320253491,3.461102460278198e-05,0.0001786537613952,1.8137283177566133e-06,7.35002540750429e-05,7.402241521958786e-07,8.138257726386655e-06,1.603716668796551e-06,2.892489305850177e-07,8.230134085351892e-07,4.652949314731814e-07,1.311022179706356e-09,0.0044310740195214,2.543557911849348e-06,1.5329307245792736e-07,1.4115340718490188e-07,8.533509543440233e-08,3.2748332934318114e-09
304,1,test,0.1324140578508377,0.0391923747956752,0.0165085941553115,0.0233638118952512,0.0078012985177338,0.0001529900619061,0.0038033153396099,0.0299170035868883,0.0386332683265209,0.0014678008155897,0.0124167315661907,4.707514017354697e-05,0.0367893762886524,0.0129828704521059,0.0127673121169209,0.0077796811237931,0.0088066020980477,2.7086234695161693e-05,7.512948741350556e-06,1.334268631580926e-06,5.2555083129846025e-06,1.909656566567719e-05,8.779615967569043e-08,8.468235890290998e-09,0.0033541852608323,3.845439550786978e-06,1.98555917449994e-05,1.5708847911355408e-07,1.1853014257212637e-05,4.9302403937190327e-08,1.918956058943877e-06,7.15793362360273e-07,7.509495958402113e-07,8.466443432553206e-06,6.312810910458211e-06,3.126947367704247e-09,0.009926120750606,1.3881855238651042e-06,6.286278448897065e-07,5.318574949342292e-07,2.967219359106821e-07,1.3346007632364372e-09
305,1,test,0.2477999478578567,0.0359011180698871,0.0138611737638711,0.0127572175115346,0.0061788638122379,0.0001078058048733,0.0076701436191797,0.0467542968690395,0.1096339225769043,0.0018206983804702,0.0179238058626651,5.820305887027644e-05,0.1080806404352188,0.0039230599068105,0.0061850906349718,0.0009226878173649,0.0105411102995276,1.7741802366799675e-05,4.820809863304021e-06,1.4402920101019845e-07,1.4985612324380782e-05,3.6886547150061233e-06,8.989262312297799e-08,2.259471276744307e-09,0.0177636388689279,4.049581548315473e-06,2.5501656637061387e-05,1.7083935972550537e-06,4.000908666057512e-05,1.1319049235680725e-06,4.361843366496032e-06,9.986754321289482e-07,1.3226817827671766e-06,1.0259687769575976e-05,2.997426781803369e-05,1.0863856481080349e-08,0.012542393989861,5.511431481863838e-06,4.463037839741446e-06,2.9800736456309096e-07,3.5228313208790496e-06,1.0041148357231576e-08
306,1,test,0.1690281927585601,0.017723262310028,0.011834024451673,0.0092740543186664,0.0055992463603615,2.7166790459887125e-05,0.0013738719280809,0.0973265990614891,0.005449331831187,0.0006596556631848,0.0181294549256563,2.2688556782668456e-05,0.0058233602903783,0.0002717013121582,0.131516233086586,0.0006341285770758,0.0073791895993053,5.599784344667569e-06,2.6167897431150777e-06,2.501820617339945e-08,1.571500661157188e-06,7.569253739347914e-06,2.7158870707921785e-08,5.05380182147519e-10,0.0186287797987461,5.15161127623287e-06,1.2596238775586244e-05,2.944944981209119e-06,5.133291779202409e-05,1.1862081237268285e-06,6.659552127530333e-06,6.559425713703605e-08,3.1794675692253804e-07,3.3044118026737124e-05,7.324976650124881e-06,1.2287615369643843e-08,0.005178052932024,1.8314745830139145e-05,6.523156480398029e-05,2.738647424394003e-07,1.2285529919608962e-05,9.246047625310894e-07
307,1,test,0.0067351390607655,0.0410699471831321,0.0274094454944133,0.0275751613080501,0.00848641525954,0.0001353023544652,0.0021798459347337,0.044362049549818,0.0189666021615266,0.0076902071014046,0.0160192567855119,0.0001032907748594,0.0240307245403528,0.0005152163212187,0.0866844877600669,0.0006470106891356,0.0095941964536905,3.979682878707536e-05,3.0375824735529022e-06,8.337092367582954e-07,4.5584470171888825e-06,2.0080191461602223e-05,3.590204187275958e-07,7.100832810635893e-09,0.0027216144371777,5.955188044026727e-06,7.343055040109903e-05,1.181207721856481e-06,3.1986928661353886e-05,1.7251236386073288e-06,1.716507540550083e-05,3.941235320326087e-07,7.022474051154859e-07,2.652834700711537e-05,5.597888957709074e-06,1.8598612427922493e-08,0.001233643037267,3.2434115837531863e-06,6.728566404490266e-06,4.2492541041383454e-08,2.1167356578644106e-07,3.1845706072175517e-09
308,1,test,0.0541130676865577,0.048470389097929,0.0081371888518333,0.0131389461457729,0.0457132384181022,1.9738410628633574e-05,0.0209822915494442,0.0239906758069992,0.0386791490018367,0.0192365925759077,0.0032940560486167,2.19131434278097e-05,0.0634786412119865,0.0058956728316843,0.02726461738348,0.0102397175505757,0.0007301607402041,4.439585609361529e-06,4.76301551088909e-07,2.471524283009785e-07,1.616955280780985e-08,1.0769343816718902e-06,1.0418722240501666e-06,2.5819976712249115e-10,0.0482290014624595,8.34414913697401e-06,9.64966784522403e-06,2.082633363897912e-05,8.777407742854848e-07,4.8754746018175865e-08,2.0383583887451096e-06,5.287684416543925e-06,9.27617566048866e-06,6.065248498998699e-07,2.587984795354714e-07,2.536958199073069e-09,0.0856594443321228,7.146701364035835e-07,1.499208451605227e-06,2.200633844040567e-06,4.609276516021056e-08,1.5737999792264643e-09
309,0,test,0.012307770550251,0.0322174206376075,0.0293083321303129,0.1019067838788032,0.0023623900488018,0.0002678225573617,0.0028542829677462,0.0954999774694442,0.0205625128000974,0.0022043602075427,0.0344413258135318,8.305933442898095e-05,0.0424881987273693,0.0079235760495066,0.0604639165103435,0.0013683752622455,0.0219917315989732,7.159599772421643e-05,9.17041143111419e-06,4.365241693449207e-06,0.0002207095531048,1.2947965842613485e-05,8.171184049388103e-07,9.769545528115486e-08,0.003343156306073,5.175843762117438e-05,0.0003538585733622,1.3662715900863986e-05,0.0003273256297688,1.6633035556878895e-05,3.698460659506964e-06,1.2242516049809635e-06,1.428699124517152e-05,1.0037440915766638e-05,0.0005276064621284,3.359850495598949e-07,0.0009343022829852,7.648855535080656e-05,0.0001602089760126,4.258120497979689e-06,0.0001806928194127,3.321771373521188e-07
310,0,test,0.0815422981977462,0.0832784995436668,0.035605851560831,0.1071389317512512,0.0154321696609258,0.000178848116775,5.451144897961058e-05,0.0019235282670706,0.8924489617347717,0.0002894356730394,0.0002380826044827,7.130775429686764e-06,0.941509246826172,9.710633457871154e-05,0.0049131517298519,0.0001579593663336,0.0002119019918609,9.185906492348296e-06,1.852369314292445e-05,5.204033186601009e-07,2.223390038125217e-05,1.957380300154909e-05,6.71612860969617e-06,8.136417650739245e-10,0.010238092392683,4.069135684403591e-05,3.922246469301172e-05,1.080341576198407e-06,1.040104871208314e-05,4.630707621799957e-07,2.3260708985617384e-06,5.230192101635112e-08,7.674314588257403e-07,5.755211986979702e-07,1.2119357052142732e-05,1.920046566183941e-09,0.0196449235081672,2.0991235487599624e-06,2.1656660464941524e-06,8.693018571648281e-08,9.327360203315038e-06,9.36634769743705e-10
311,0,test,0.0180036462843418,0.0214861594140529,0.0212492179125547,0.0453326776623725,0.0038153633940964,0.0003550968249328,0.0043768095783889,0.0094009498134255,0.0142443580552935,0.0016773121897131,0.0062152864411473,2.1086667402414605e-05,0.0120267374441027,0.0005568239139392,0.0151534108445048,0.0003654354950413,0.0079910075291991,1.571384200360626e-05,1.709140292405209e-06,1.524046456324868e-05,0.0003074103733524,6.201985524967313e-05,3.7809052173543023e-06,4.667565889349135e-08,0.0055451523512601,3.162821303703822e-05,0.0001498360943514,1.4161100807541516e-05,0.0006274782936088,2.570226570242085e-06,1.7222586166099063e-06,4.58996424868019e-07,6.77044909025426e-06,3.3581567549845204e-05,0.0009255951736122,6.27346992132516e-08,0.0012090384261682,1.4626497204517364e-06,8.20178411231609e-06,7.545406788267428e-07,4.4478350901044905e-05,1.1783639841667082e-08
312,0,test,0.0206906516104936,0.0222086161375045,0.0212869830429554,0.0191333349794149,0.0097241895273327,0.0003289904852863,0.2219506055116653,0.0138092553243041,0.0277272015810012,0.0833690762519836,0.0056358496658504,4.503254240262322e-05,0.0490233674645423,0.0244508292526006,0.0272154193371534,0.0176959056407213,0.0162305943667888,3.4131175198126584e-05,6.455402399296872e-06,2.3772898202878423e-05,9.772372141014785e-05,8.694380812812597e-05,3.8694074646628e-06,1.2212558431201614e-07,0.020964216440916,6.36048789601773e-05,0.000162236217875,8.41638320707716e-05,1.8367501979810182e-05,6.148326860966336e-07,5.854227765667019e-06,2.3345846784650348e-05,2.238341039628721e-05,2.55030481639551e-05,0.0003109254757873,6.768902949261246e-08,0.0796366706490516,2.223726141892257e-06,4.840011115447851e-06,8.21390585770132e-06,1.2294603038753849e-05,3.147206228959476e-08
313,0,test,0.0143017256632447,0.056354321539402,0.0309491697698831,0.0327563546597957,0.0113090965896844,0.0001951510494109,0.0037825577892363,0.0072846948169171,0.0259670577943325,0.0046906149946153,0.0043329535983502,1.190548482554732e-05,0.0412867330014705,0.0004102493694517,0.0066578653641045,0.000664422113914,0.0065416055731475,4.058748800161993e-06,1.905333010654431e-05,4.417541731527308e-06,0.000140003132401,3.20943036058452e-05,5.875266992916295e-07,2.7867542939929997e-08,0.0027367000002413,6.018405838403851e-05,1.871605309133884e-05,1.7011672753142193e-05,6.051507625670638e-06,1.666105902131676e-07,7.777657629048917e-06,5.41960207556258e-06,9.6194880825351e-06,1.787053042789921e-05,0.0005644601769745,2.3618835598426813e-07,0.0053787231445312,6.273260623856913e-06,2.326418552911491e-06,7.2867169365054e-07,8.362173502973747e-06,1.775937619186152e-08
314,1,test,0.016530092805624,0.1005474328994751,0.0187836308032274,0.0026737076696008,0.008109456859529,9.365211008116604e-05,0.0092574469745159,0.0658252984285354,0.1151325851678848,0.0028926210943609,0.0059697935357689,3.5824668884743005e-05,0.2448828071355819,0.0023811156861484,0.0733340829610824,0.0016310852952301,0.0013103681849315,6.686140750389313e-06,2.609408147691284e-05,9.90374701359542e-07,5.810697416563926e-07,2.4553248294978403e-05,1.1345491657266391e-06,6.256426932083059e-09,0.0020774067379534,3.1694769859313965e-05,9.135325672104956e-05,1.63664242336381e-06,9.5135555966408e-06,5.327627263795875e-07,8.48072704684455e-06,1.196917622792171e-07,3.606792802202108e-07,7.264583928190403e-06,2.2986245085121482e-07,2.41638087317142e-09,0.0016331708757206,7.844974788895342e-06,5.898701147089014e-06,1.6029117944071913e-07,3.849661709409702e-07,7.902331233822224e-09
315,1,test,0.0063321888446807,0.0440238267183303,0.0198139250278472,0.0020860533695667,0.0012904945760965,2.598781975393649e-05,0.0011431077728047,0.1225706860423088,0.0325891077518463,0.0006462723831646,0.0026357856113463,1.257630719919689e-05,0.0649104043841362,0.0007487200782634,0.0780705958604812,0.0008901404798962,0.0014446263667196,1.1942321179958526e-05,2.9601877031382173e-05,4.167320184933487e-06,1.417726707586553e-06,4.318061473895796e-05,4.462334288746206e-07,2.524270747983337e-08,0.0010883723152801,3.7890345993218943e-05,0.0002987933403346,3.6308756534708655e-06,2.4572713300585747e-05,2.89617810267373e-06,7.119822112144902e-05,5.859997145307716e-07,1.4963055718908436e-06,6.025087259331485e-06,3.908173766831169e-07,4.479320026007372e-09,0.000532284611836,3.3217253076145425e-05,1.47103510244051e-05,1.0072992040477405e-07,1.7979944288981645e-07,3.585243035786334e-08
316,1,test,0.0041105388663709,0.0430714860558509,0.0414225496351718,0.0017305189976468,0.0084262387827038,3.33374337060377e-05,0.0014959442196413,0.0257518775761127,0.0357588715851306,0.0027458530385047,0.0014534852234646,3.3428230381105095e-05,0.1127486526966095,0.0007174281636252,0.0140870567411184,0.0008781471406109,0.0016643753042444,8.67780272528762e-06,3.5617415505839745e-06,1.4314429108708282e-06,1.299627996331765e-07,1.2364074564175098e-06,6.681549962195277e-07,2.825902178926753e-09,0.0104659805074334,1.0426871995150576e-05,3.4135227906517684e-05,2.4024909635045333e-06,1.6853991837706417e-06,1.601196970568708e-07,9.27435849007452e-06,3.349351800352452e-07,4.126615635868802e-07,4.992747903997952e-07,1.7595998258457257e-07,1.4282800497866788e-09,0.0006797483074478,6.940990715520456e-06,2.62907155956782e-06,8.680277119310632e-08,9.532400468970081e-08,2.562509093806397e-09
317,1,test,0.0126947537064552,0.1616834700107574,0.01569464802742,0.0056445184163749,0.0049746404401957,3.389843550394289e-05,0.0052902339957654,0.0093100927770137,0.0334024503827095,0.0027103489264845,0.0018930985825136,3.262810059823096e-05,0.0744037181138992,0.0060735433362424,0.0322222039103508,0.0079929381608963,0.0027082033921033,1.2418032383720856e-05,5.618459908873774e-06,8.91657521151501e-07,5.708992034669791e-07,4.338744929555105e-06,6.567939294654934e-07,5.096880251187485e-09,0.002384195337072,3.742943590623327e-05,7.079973147483543e-05,1.5380937838926911e-06,2.7344502086634748e-05,5.359080432754126e-07,1.8992519471794367e-05,4.94980724852212e-07,9.16237638648454e-07,5.298411906551337e-06,8.927727321861312e-07,6.19937878809651e-09,0.0003203681262675,9.013602721097412e-06,4.914107648801291e-06,1.1402728716802812e-07,3.008886722000171e-07,8.082256641728236e-09
318,1,test,0.0036021054256707,0.0592737905681133,0.034131221473217,0.0036581796593964,0.0028315696399658,5.42409616173245e-05,0.0020396513864398,0.0287149660289287,0.0384627804160118,0.0019337310222908,0.0014850557781755,2.983764352393337e-05,0.0677734389901161,0.0013705927412956,0.022729767486453,0.0009305903804488,0.0009693881147541,1.082058315660106e-05,1.6497040633112192e-05,3.5888181173504563e-06,5.604697435046546e-07,4.833811999560567e-06,8.21892513158673e-07,1.1054404502885973e-08,0.0015832944773137,9.410489292349666e-05,9.668516577221452e-05,9.129930162998788e-07,1.2117874575778842e-05,4.049064443734096e-07,1.4523036043101456e-05,2.8760328518728784e-07,4.458958073882968e-07,4.503422132984269e-06,4.369762507394626e-07,4.127288733002388e-09,0.0002657951263245,9.676713489170652e-06,2.913967591666733e-06,5.285573578817093e-08,7.61392726644772e-08,3.679914817311669e-09
319,1,test,0.0030120308510959,0.0583497807383537,0.0676745995879173,0.0115965055301785,0.0013183421688154,9.956504800356925e-05,0.002963988110423,0.1507900357246399,0.0864209830760955,0.0025808392092585,0.0063223326578736,2.919374310295097e-05,0.0901662930846214,0.0016812763642519,0.0828750133514404,0.0036596381105482,0.0046952562406659,2.187742575188168e-05,1.2198252079542726e-05,2.438688397887745e-07,3.857605406665243e-06,4.840770998271182e-05,5.89060789479845e-07,4.5751686883477305e-08,0.00088458386017,5.52400088054128e-05,0.0004652085772249,1.5731777693872573e-06,2.384841900493484e-05,2.5062131498998497e-06,3.94673079426866e-05,3.0695659347657056e-07,1.5512315485466388e-06,5.059049362898804e-05,1.870786582003348e-05,2.743825078255213e-08,0.000454257329693,2.5528992409817874e-05,1.496358891017735e-05,2.842253365997749e-07,3.3388008091606025e-07,2.2724293557985223e-08
320,1,test,0.0116047412157058,0.1514849066734314,0.0146016404032707,0.0051796319894492,0.0044277552515268,2.6437503038323484e-05,0.0065389331430196,0.0103724049404263,0.037304226309061,0.0036493367515504,0.0019413994159549,3.496470526442863e-05,0.0646892413496971,0.0046418742276728,0.0240435302257537,0.0067264717072248,0.0026346943341195,6.914659934409428e-06,4.754150268126978e-06,8.310237262776354e-07,4.522944152540731e-07,3.831486992567079e-06,6.037207072040474e-07,4.897380723178912e-09,0.0025285119190812,4.873643410974182e-05,9.355071233585476e-05,2.2975216324994108e-06,3.456405465840362e-05,7.152827947720652e-07,1.4483815903076902e-05,3.7115285067557124e-07,8.838824214763008e-07,5.057949692854891e-06,1.1017397127943696e-06,4.751333548824732e-09,0.0004532540042418,9.570337169861888e-06,4.905814876110526e-06,1.329971013319664e-07,2.684720072920755e-07,6.663726459521513e-09
321,0,test,0.3717930316925049,0.0700364857912063,0.0080685215070843,0.0891140699386596,0.0156818628311157,0.0001161055042757,0.0549608506262302,0.0193446036428213,0.1759440004825592,0.0179874096065759,0.050317782908678,7.314713730011135e-05,0.2319509387016296,0.0241191163659095,0.0358410291373729,0.0315570160746574,0.0207644533365964,2.1065481632831503e-05,3.6111364352109376e-06,1.5326634184020804e-06,2.2025511498213746e-05,2.616515121189877e-05,3.064655857087928e-06,1.90268654165493e-08,0.0124763837084174,2.5896761144394983e-05,8.826643897918984e-05,4.272388650861103e-06,3.347456731717102e-05,8.219736287173873e-07,2.234336170658935e-05,6.639773346250877e-06,3.667250894068274e-06,3.162514985888265e-05,9.090363164432348e-05,8.191514666577859e-08,0.0009784015128389,2.603712800919311e-06,3.179432269462268e-06,1.6092667465272825e-07,2.0134059468546184e-06,1.4688510407978583e-09
322,0,test,0.2400509864091873,0.0877149775624275,0.0110369445756077,0.0095752226188778,0.0277139227837324,7.31079708202742e-05,0.018699487671256,0.0396546013653278,0.1157141849398613,0.0078745316714048,0.0098661575466394,6.76694035064429e-05,0.1309670060873031,0.0872592255473136,0.0558538399636745,0.0253145024180412,0.0041051357984542,2.128018968505785e-05,7.342782737396192e-06,1.6847177903400734e-05,1.0128784424523474e-06,8.244917808042374e-06,4.602566150424536e-06,1.5550874365999334e-08,0.0094860829412937,1.7573327568243258e-05,1.6282829164993018e-05,8.031672223296482e-06,5.986098130961182e-06,8.555469577231636e-08,1.0859527719730975e-05,9.89646741800243e-06,1.52259062815574e-05,7.87785120337503e-06,1.3916064744989852e-05,2.493383632895529e-08,0.001914617838338,4.663720119424397e-06,1.4449019545281772e-06,9.817507589104937e-07,2.743302275121096e-06,1.91769666813002e-09
323,0,test,0.0253800917416811,0.0418921746313571,0.0282681044191122,0.0117508051916956,0.0100058065727353,0.0005883299745619,0.003592916065827,0.0194376856088638,0.0105155725032091,0.0006001766305416,0.0037076869048178,6.832906365161762e-05,0.0277683213353157,0.0014081911649554,0.018517917022109,0.0007946774712763,0.0034450907260179,5.006834544474259e-05,3.606230393415899e-06,7.044292942737229e-06,9.095008863369004e-05,8.586482181272004e-06,1.415949736838229e-05,1.096330493055575e-07,0.0097415251657366,3.119876782875508e-05,0.000179557071533,1.2593618521350436e-05,1.5502533642575145e-05,1.9381575384613825e-06,1.842894562287256e-05,2.815658262989018e-05,4.458471812540665e-05,3.308177838334814e-05,0.0005643526092171,5.580301376539865e-07,0.0076280864886939,2.687191681616241e-06,1.3076964023639448e-05,2.5091565021284623e-06,4.121966412640177e-06,2.897685291713969e-08
