uid,stance,set,distilbert-base-uncased_because,distilbert-base-uncased_since,distilbert-base-uncased_for,distilbert-base-uncased_with,distilbert-base-uncased_so,bert-base-uncased_because,bert-base-uncased_since,bert-base-uncased_for,bert-base-uncased_with,bert-base-uncased_so,bert-large-uncased_because,bert-large-uncased_since,bert-large-uncased_for,bert-large-uncased_with,bert-large-uncased_so,roberta-base_because,roberta-base_since,roberta-base_for,roberta-base_with,roberta-base_so,xlm-roberta-base_because,xlm-roberta-base_since,xlm-roberta-base_for,xlm-roberta-base_with,xlm-roberta-base_so,roberta-large_because,roberta-large_since,roberta-large_for,roberta-large_with,roberta-large_so,xlm-roberta-large_because,xlm-roberta-large_since,xlm-roberta-large_for,xlm-roberta-large_with,xlm-roberta-large_so
762,0,train,0.0469606667757034,0.0109127331525087,0.0024038918782025,0.0001075254476745,0.0015294844051823,0.0866817682981491,0.0182345118373632,0.0005075702792964,2.079587648040615e-05,0.0003687462303787,0.0550092607736587,0.0242677871137857,0.0006566827069036,4.178809376753634e-06,0.0007451398996636,8.414457261096686e-05,5.131797297508456e-05,9.141710961557692e-07,4.275909848416859e-09,1.0591026693873571e-05,0.3776140809059143,0.040190503001213,1.073145199370629e-06,8.399015882787354e-08,6.750213742634514e-06,0.0003843033628072,5.916366262681549e-06,5.464711989588977e-07,2.2186899428788823e-08,3.1715710065327585e-05,0.3373213410377502,0.1019489616155624,4.979626169188123e-07,2.921681527823239e-07,2.301644144608872e-06
763,1,train,0.2349713593721389,0.0784019157290458,0.0032542450353503,9.09716181922704e-05,0.0152893727645277,0.3975086808204651,0.0781516209244728,0.0006320610991679,6.324033165583387e-05,0.000208803161513,0.5708147287368774,0.0579098872840404,0.0005982833681628,3.055190245504491e-05,0.0010245379526168,0.0002647931687533,2.617924837977625e-05,1.0409258948129718e-06,3.637371071008033e-09,5.140967550687492e-05,0.4641205668449402,0.0621843971312046,1.7907591143284662e-07,2.5510320966759537e-08,1.220290187120554e-06,0.0001562646066304,9.098918781091925e-06,4.651598430882586e-07,2.0623387442242347e-08,2.11037986446172e-05,0.5922559499740601,0.1053826063871383,8.120542815959197e-08,3.1668552225028186e-08,6.380806780725834e-07
764,1,train,0.0725756511092186,0.0042696874588727,0.0033057790715247,0.000307339214487,0.0036765479017049,0.1091802269220352,0.008211825042963,0.0021149066742509,0.0002950533817056,1.4595065294997768e-05,0.30867999792099,0.0293772313743829,0.0052899369038641,0.0002028492745012,0.0001979137014131,7.960450602695346e-05,5.327252893039258e-06,8.378538751685485e-08,1.0950828688294225e-08,1.7684809790807776e-05,0.4940993785858154,0.0365909449756145,1.9561034036996721e-07,9.218260288434976e-07,1.2972983540748828e-06,3.665617987280712e-05,1.370885343021655e-06,1.432231471198975e-07,4.038084355784122e-08,2.907377711380832e-05,0.294804036617279,0.0724645406007766,1.4707151763104778e-07,1.8691778791435362e-07,5.006011178920744e-06
765,1,train,0.0599878653883934,0.0155140375718474,0.0011611739173531,4.398688179207966e-05,0.0111623164266347,0.0401528067886829,0.0125647140666842,0.0026730906683951,0.0001253977097803,0.0003069172089453,0.0048978966660797,0.0008846580749377,0.0008188684587366,1.8611746781971306e-05,0.0003941990726161,1.484376781490937e-07,4.3496188872893535e-09,4.746194548488345e-10,1.0399075350830955e-10,8.035034625208937e-06,0.0201186928898096,0.0032043408136814,1.996961742634085e-07,8.56232773571719e-08,2.996443413394445e-07,8.591477467234654e-07,1.2530837523172522e-07,4.6002082143559164e-09,6.45078268579624e-10,3.248557732149493e-06,0.0093627395108342,0.0015587074449285,2.8864054257837786e-08,2.3714139985031586e-08,2.910974785663712e-07
766,0,train,0.0357193760573864,0.0052313921041786,0.0012079714797437,0.0008737891330383,0.0045795161277055,0.006757226306945,0.0006772116175852,4.101134982192889e-05,8.5465180745814e-06,0.0005691281985491,0.0024428160395473,0.0009482794557698,9.56058211158961e-05,1.5403797078761272e-05,0.0003610354615375,3.925285454897676e-06,3.000372572614651e-08,8.780230764671161e-09,3.408189508391501e-09,1.1331104360579047e-05,0.004635124001652,0.0002734041190706,2.8713625965792744e-07,1.2746705806421232e-06,7.0577575570496265e-06,9.338757536170306e-07,1.0311059561729508e-08,1.6336269226258082e-08,2.567243839735056e-08,3.093867053394206e-05,0.005511799827218,0.000315569457598,2.402179006821825e-07,5.18025672135991e-07,2.5646811991464347e-05
767,1,train,0.064685970544815,0.0078609986230731,0.0003072162799071,0.0001550385204609,1.5295443517970853e-05,0.0390192568302154,0.003195061115548,0.0002648134250193,5.142911322764121e-05,2.445135123707587e-06,0.0276862122118473,0.0044199996627867,0.0001605960715096,1.8177703168476e-05,8.858308137860149e-05,6.998230674071237e-05,1.275390422961209e-05,1.2331136076682014e-06,7.09448784164124e-08,2.7635646802082192e-06,0.0327515378594398,0.0065322038717567,3.25791177147039e-07,3.067795546485286e-07,2.2969349799950578e-07,3.604352605179884e-05,1.3956731663711253e-06,1.7377178096467105e-07,1.1307712100006029e-08,1.0672737516870257e-05,0.0142963733524084,0.0018712314777076,2.761617224678048e-06,1.202087787532946e-06,1.069719587576401e-06
768,0,train,0.0267123337835073,0.0085538048297166,0.00060885673156,5.878742376808077e-05,4.7728903155075386e-05,0.0130037805065512,0.0023323402274399,0.0001104922412196,9.609655535314232e-06,1.6870000081325998e-06,0.0083223590627312,0.0004760316805914,5.546159081859514e-05,7.489321433240548e-06,2.9765506042167544e-05,4.802385956281796e-05,7.199375318123202e-07,1.8662353795662057e-07,1.1007990963207705e-08,2.824835246428848e-05,0.0737868249416351,0.0068314289674162,1.476755414842046e-06,1.908825879581855e-07,1.2171183527698304e-07,6.11319046583958e-05,4.530405021796469e-06,6.501169025341369e-08,5.686726090026183e-10,8.586448529968038e-06,0.1108863204717636,0.0101678520441055,3.930259708795347e-07,4.324157742985335e-08,1.193125513054838e-06
769,0,train,0.0200503319501876,0.0062376419082283,0.000815117964521,9.488318755757064e-05,7.598195225000381e-05,0.028193237259984,0.0040428913198411,0.0001147748262155,2.8499774998635985e-05,0.0002178269205614,0.0074701244011521,0.0008231768733821,3.0415440051001497e-05,4.66277779196389e-05,3.157801984343678e-05,3.673185119623668e-06,9.07109338754708e-08,5.3077564565739985e-09,2.1005108763461067e-09,1.0658621363290877e-07,0.0421396605670452,0.0021691212896257,6.714873848068237e-07,3.012451088579837e-07,5.606114427791908e-06,1.9340839116921416e-06,5.8519567858184025e-08,5.196047148103844e-09,2.724943160004044e-09,5.136018899065675e-07,0.0246142633259296,0.0014204990584403,6.903276243974688e-07,3.1772680131325615e-07,1.7881760868476704e-05
770,1,train,0.0190216545015573,0.006773717701435,0.0001836524315876,5.876761861145496e-05,0.0002028944290941,0.0458262972533702,0.0111280707642436,0.0002004248963203,7.441949128406122e-05,3.8521960959769785e-05,0.1582425981760025,0.0427527874708175,0.0006683656829409,8.13208898762241e-05,0.0001018449984258,1.920117392728571e-05,7.172973823799111e-07,7.274149727010126e-09,2.2204926786173473e-09,1.9658743894979125e-06,0.0501503273844718,0.0085531743243336,3.29283437849881e-07,3.949208746689692e-07,5.322141532815294e-06,9.703451723908074e-06,2.094183173539932e-07,1.3853266978003376e-08,5.070811770480077e-09,3.055840522847575e-07,0.0169248227030038,0.0015667350962758,2.707245698729821e-07,1.8477382468518044e-07,4.855143288295949e-06
771,0,train,0.0871649011969566,0.0418693870306015,0.0001875728339655,0.0002226562792202,0.0010194114875048,0.0142672415822744,0.0020499117672443,2.90359585051192e-05,1.4342252143251244e-05,1.6955176761257462e-05,0.006704811938107,0.0016199685633182,3.960901085520163e-05,1.3988539649290033e-05,2.672456503205467e-05,2.941560887848027e-05,1.1552107253010035e-06,2.4854749369751523e-08,1.3541854748666536e-08,3.343918069731444e-05,0.0542847514152526,0.0049736420623958,3.391412235487224e-07,1.719635747576831e-06,1.3997979294799734e-05,1.8308860489923973e-06,5.49494458823574e-08,3.4230724921258116e-09,3.2575708797111247e-09,1.2801443745047436e-06,0.0707351043820381,0.007026711013168,5.668272251568851e-07,1.132092847910826e-06,1.7462803953094408e-05
772,0,train,0.2552749514579773,0.03489476069808,0.0015061853919178,6.11200593993999e-05,0.0012923502363264,0.0305374097079038,0.0014891100581735,0.0001348073419649,8.624711881566327e-06,3.739948397196713e-06,0.0439301058650016,0.0038431410212069,0.0001390693360008,1.192304989672266e-05,4.536562119028531e-05,3.873955211020075e-05,2.642815672970755e-07,3.3769179452747267e-08,1.6553891590831427e-09,1.8419987100060096e-06,0.1671770811080932,0.0093045523390173,3.133962991341832e-07,3.9914763050319386e-08,7.648387509107124e-06,0.0001658581750234,1.743496227391006e-06,3.613037051763968e-07,4.012726151358947e-09,9.060684078576742e-07,0.3749329745769501,0.0254929102957248,4.615946807007276e-07,1.42014144444147e-07,5.164134108781582e-06
773,0,train,0.0549042336642742,0.0128464894369244,0.0012055839179083,0.0003334010252729,0.0001520156802143,0.0736161693930625,0.0131326345726847,0.0005876112263649,4.1927727579604834e-05,2.320918792975135e-05,0.1369699984788894,0.0101830521598458,0.0008136110263876,8.59504725667648e-05,1.5968971638358198e-05,1.364047966490034e-05,1.9350197533185565e-07,5.3470756711249123e-08,2.7380394840292865e-08,1.5048644854687154e-05,0.1311985999345779,0.0118178091943264,2.622400415930315e-06,9.802409977055504e-07,2.8054325866833096e-06,7.355438719969243e-05,5.952112474005844e-07,4.066083647558117e-08,7.590125861156594e-09,2.2815586362412432e-06,0.1561817228794098,0.0215977374464273,2.2607007394981338e-06,2.1854948499822058e-06,9.062395292858128e-06
774,0,train,0.0314440876245498,0.0085799703374505,0.0006066641653887,0.0002692891575861,0.0008826060802675,0.0867163687944412,0.0280726701021194,0.0006186874816194,0.0001381900947308,0.0002462210250087,0.0271080564707517,0.0038766504731029,0.0001537532225484,0.000141158918268,5.882799450773746e-05,2.5160865334328264e-05,1.149444642578601e-06,1.192839107488908e-07,1.1079039019534775e-08,9.967144251277205e-06,0.0291767306625843,0.0021287675481289,7.394373255920073e-07,5.538467462429253e-07,7.386676770693157e-06,5.494466677191667e-05,1.3177008213460797e-06,1.5759678717586217e-07,4.7573771588815825e-09,6.327472306111304e-07,0.0713910236954689,0.0092431223019957,2.6350542157160817e-06,2.818494067469146e-06,2.340437049497268e-06
775,0,train,0.1423362642526626,0.1245746165513992,0.0004381797043606,0.000148418941535,0.0021872909273952,0.073612555861473,0.0133860148489475,0.0002066710294457,3.2112646294990554e-05,0.0002018140366999,0.1039443016052246,0.0310091823339462,0.0005667004734277,0.0001011880885926,0.0012770084431394,4.294356403988786e-05,1.3256253623694647e-06,7.408000612940668e-08,1.978657948598084e-08,9.075663911062293e-06,0.0701633244752883,0.0387667901813983,1.5909462263152818e-06,3.034743031093967e-06,2.8229746021679603e-05,7.146877760533243e-05,1.0390426723461132e-06,1.116619188223922e-07,5.277212622445404e-08,3.025837031600531e-06,0.2994964718818664,0.0290582031011581,7.26228836356313e-06,2.839530225173803e-06,1.895729110401589e-05
776,1,train,0.058593712747097,0.0097404168918728,0.0006857105763629,0.0001080435395124,0.0009791024494916,0.0089239217340946,0.000416986469645,0.0002421915269223,3.767774978769012e-05,0.0001192061681649,0.0139083703979849,0.0030110515654087,0.0002837539650499,2.656867218320258e-05,0.0004006386734545,0.0002465503930579,5.329822215571767e-06,3.728450792550575e-07,1.4575606499533933e-08,6.155287701403722e-05,0.274292528629303,0.0049873716197907,1.7988497802434722e-06,4.650860603305773e-07,1.5602778148604557e-05,0.0001270736684091,4.449113475857303e-06,2.0291417968110181e-07,4.9228900955711205e-09,9.522818800178356e-07,0.5243450403213501,0.0255104023963212,7.811412956471031e-07,1.3262132370073232e-07,3.383988996574772e-06
777,1,train,0.0130550879985094,0.0033885708544403,0.0002935101219918,0.0002449211315251,0.0028870827518403,0.0403769984841346,0.002555735874921,0.0001258671982213,3.969776298617944e-05,3.127860327367671e-05,0.0739082023501396,0.004716451279819,2.841343302861788e-05,7.57488451199606e-05,1.9478531612548977e-05,0.000118724652566,1.1675848327286076e-05,2.6020418886218977e-07,6.898677895605942e-08,1.097756285162177e-05,0.0464317053556442,0.0007678566616959,1.849142449827923e-06,1.665941636019852e-05,6.2767726376478095e-06,0.0001285840407945,5.791800049337326e-06,2.202212812107973e-07,5.8830660343289765e-09,1.1468960110505575e-06,0.4614610970020294,0.0225045662373304,3.441610942900297e-06,1.4484355688182404e-06,3.385326999705285e-05
778,1,dev,0.0120567167177796,0.0022671727929264,0.0004424919316079,0.0001315142581006,0.000136196729727,0.0184895023703575,0.0018355275969952,0.0003245491243433,9.99518160824664e-05,2.21157242776826e-05,0.0056360885500907,0.0011325121158733,9.535807475913316e-05,8.578671258874238e-05,2.017293445533141e-05,4.294076916266931e-06,1.3374018408285338e-06,7.920365163727183e-08,3.7111735906592e-08,8.363375627595815e-07,0.0077367350459098,0.0005124231684021,2.0894790964121057e-07,6.825235345786496e-07,1.2217528819746803e-05,4.770151008415269e-06,3.5924787766816735e-07,1.6020772264369043e-08,1.3343337990079362e-08,6.346859890982159e-07,0.0024103212635964,0.0004792177642229,1.514778347200263e-07,2.420775047085044e-07,1.7061626067516045e-06
779,0,train,0.0481770485639572,0.0056361858732998,0.0001599112147232,9.097283327719197e-05,0.0017147443722933,0.1326262801885604,0.0135667026042938,0.0001182183041237,1.5394718502648175e-05,7.794710109010339e-05,0.1767189055681228,0.0166723858565092,0.0001574914494995,4.655913289752789e-05,3.084843774558976e-05,7.420846668537706e-05,4.211462965031387e-06,2.0197397532228933e-08,3.4907541301976153e-09,3.945759544876637e-06,0.070653885602951,0.0040715266950428,3.4411542060297506e-07,3.727138846443268e-07,2.382493948971387e-05,4.670834823627956e-05,2.817623453665874e-06,3.5042450718947293e-08,3.24631477255366e-09,1.043648467202729e-06,0.1066665723919868,0.0156013872474432,6.330603241622157e-07,5.331065153768577e-07,2.268249590997584e-05
780,0,train,0.0529545024037361,0.0061696832999587,0.0001063823292497,6.368484173435718e-05,0.0001390217657899,0.1095928326249122,0.0086734388023614,7.400228787446395e-05,1.2002761650364846e-05,2.051394221780356e-05,0.2313347458839416,0.0302281752228736,0.0002536226820666,5.195519042899832e-05,1.3207357369537933e-05,8.221206371672451e-05,7.383317097264808e-06,2.8064722101817097e-08,4.677569886979427e-09,6.241844857868273e-06,0.1373481154441833,0.0095374044030904,3.684206149046077e-07,4.459794809008599e-07,2.343094820389524e-05,3.297468356322497e-05,2.757512902462622e-06,4.3027544194274014e-08,4.433176048479481e-09,1.1547729172889376e-06,0.1767135858535766,0.0197302922606468,6.128933591753594e-07,6.419784881472879e-07,1.8071628801408224e-05
781,1,train,0.0412069782614707,0.0180470664054155,0.0007457852480001,8.373329910682514e-05,4.74788794235792e-05,0.0308162383735179,0.0081709120422601,0.0003253927861806,4.8098259867401794e-05,2.352059027543873e-06,0.001459757448174,0.0002711460110731,3.5829110856866464e-05,8.227098442148417e-05,2.9550342333095614e-06,5.359813712857431e-06,2.048951870392557e-07,1.5106330408798385e-08,1.919368841640789e-08,6.361137252497429e-07,0.0155375655740499,0.0025592194870114,1.5464969749245938e-07,3.483928594505415e-07,6.34354861972497e-08,2.991524524986744e-06,7.53303055489596e-08,2.3357705103421722e-08,1.15124638710995e-08,3.369277692399919e-07,0.0027399307582527,0.0006867323536425,2.673363042049459e-07,4.794395067619917e-07,2.37197150454449e-06
782,0,train,0.2124769687652588,0.0532649345695972,0.000240937093622,6.795761146349832e-05,0.0007850785623304,0.1759538352489471,0.0390456058084964,0.0002385483385296,5.3970023145666346e-05,2.4240418497356583e-05,0.0433546006679534,0.0152757801115512,5.363903255783953e-05,0.0002079388941638,2.558267988206353e-05,6.629281870118575e-06,5.130008275955333e-07,1.7772499916191012e-08,4.408199583139094e-09,6.954753189347684e-06,0.085464172065258,0.0144401621073484,2.1133404004558545e-07,4.53526951105232e-07,2.6259608603140805e-06,8.094869372143876e-06,3.78792748279011e-07,7.781363109415906e-09,7.3485533214068255e-09,5.72931035947022e-08,0.079711802303791,0.0159782525151968,2.471366826739541e-07,7.99695726527716e-07,1.5963138139341027e-05
783,1,train,0.0219094846397638,0.0056386068463325,0.0001117029823944,9.89329710137099e-05,1.5853183867875487e-05,0.0122955702245235,0.0011193034006282,1.8649558114702813e-05,5.427998985396698e-06,1.2770748014645505e-07,0.0197028573602437,0.0021323105320334,3.592717621359043e-05,1.247393447556533e-05,7.267029786817147e-07,5.852483445778489e-05,1.1867377907037735e-06,4.661598609345674e-07,5.293215963320108e-07,6.14089185546618e-06,0.1443739831447601,0.0123273516073822,6.115635642345296e-07,3.674085746752098e-07,1.1756198546208909e-05,0.0002025048306677,5.721612978959456e-06,2.3404621174449858e-07,2.984532798677719e-08,6.580595481864293e-07,0.5135259628295898,0.0743692070245742,5.852943445461278e-07,2.108722156890508e-07,1.1212017852813004e-05
784,1,train,0.0263449642807245,0.0040354160591959,0.0003886569757014,0.0002467884914949,0.000374652998289,0.0466568358242511,0.0025824173353612,0.0003070464008487,3.744284913409501e-05,5.646045974572189e-05,0.1707192361354828,0.0085827996954321,0.0005430826568044,0.0001153394259745,0.0002346249675611,0.0001913647283799,1.1960956726397852e-05,6.980528155509091e-07,4.569407963117556e-08,1.1373881534382235e-05,0.0944970250129699,0.0026259890291839,1.1691250847434276e-06,2.8910967557749245e-06,2.619625774968881e-06,9.275946649722756e-05,4.335456651460845e-06,5.081824951957969e-07,9.62959312289513e-09,8.181448833965987e-07,0.4534202218055725,0.0269188210368156,1.346859448858595e-06,3.2371150382459746e-07,3.7353347579482943e-06
785,1,train,0.0197499599307775,0.0033783465623855,0.000160521332873,0.0001034738015732,0.0001327060599578,0.0175930056720972,0.0008866403368301,5.189626972423866e-05,6.793624834244838e-06,1.4669382835563738e-05,0.0475898459553718,0.0047253351658582,0.0001183258937089,1.999434425670188e-05,0.0001130629243561,0.0002204358752351,6.890444183227373e-06,1.054100152941828e-06,1.829264562047684e-08,1.6034764485084452e-05,0.1862311214208603,0.009268082678318,5.932341196057678e-07,7.28324948795489e-07,9.567120287101716e-07,7.236231613205746e-05,2.638634214235936e-06,9.346271667709517e-08,2.402518406441345e-09,4.0960216551866324e-07,0.3474413156509399,0.0235018711537122,1.565409661452577e-06,6.909305625413253e-07,2.1974119590595365e-06
