uid,stance,set,distilbert-base-uncased_because,distilbert-base-uncased_since,distilbert-base-uncased_but,distilbert-base-uncased_while,distilbert-base-uncased_although,distilbert-base-uncased_though,distilbert-base-uncased_for,distilbert-base-uncased_with,distilbert-base-uncased_so,distilbert-base-uncased_yet,distilbert-base-uncased_still,bert-base-uncased_because,bert-base-uncased_since,bert-base-uncased_but,bert-base-uncased_while,bert-base-uncased_although,bert-base-uncased_for,bert-base-uncased_though,bert-base-uncased_with,bert-base-uncased_so,bert-base-uncased_yet,bert-base-uncased_still,bert-large-uncased_because,bert-large-uncased_since,bert-large-uncased_for,bert-large-uncased_but,bert-large-uncased_while,bert-large-uncased_although,bert-large-uncased_with,bert-large-uncased_though,bert-large-uncased_so,bert-large-uncased_yet,bert-large-uncased_still,roberta-base_because,roberta-base_since,roberta-base_but,roberta-base_for,roberta-base_although,roberta-base_though,roberta-base_while,roberta-base_with,roberta-base_so,roberta-base_yet,roberta-base_still,xlm-roberta-base_because,xlm-roberta-base_since,xlm-roberta-base_although,xlm-roberta-base_while,xlm-roberta-base_but,xlm-roberta-base_for,xlm-roberta-base_though,xlm-roberta-base_with,xlm-roberta-base_so,xlm-roberta-base_still,xlm-roberta-base_yet,roberta-large_because,roberta-large_since,roberta-large_while,roberta-large_for,roberta-large_but,roberta-large_although,roberta-large_though,roberta-large_with,roberta-large_so,roberta-large_yet,roberta-large_still,xlm-roberta-large_because,xlm-roberta-large_since,xlm-roberta-large_although,xlm-roberta-large_while,xlm-roberta-large_for,xlm-roberta-large_but,xlm-roberta-large_though,xlm-roberta-large_with,xlm-roberta-large_so,xlm-roberta-large_yet,xlm-roberta-large_still
1073,1,test,0.0020748185925185,0.0002259056200273,0.0048840148374438,0.0114579694345593,0.0013939553173258,0.0003610054845921,0.033304963260889,0.003839747281745,0.0076172254048287,5.383665484259837e-05,4.580671770781919e-07,0.0015590884722769,0.0001490985596319,0.0016524440143257,0.0041990359313786,0.0001605177967576,0.0119113847613334,7.508430280722678e-05,0.0023059353698045,0.003278131596744,6.157843745313585e-05,2.205925738962833e-06,0.0003715957282111,6.624542584177107e-05,0.004466313868761,0.0004176168877165,0.0005365895340219,3.693476173793897e-05,0.0003229583671782,1.630945007491391e-05,0.0004942925297655,2.458279959682841e-05,8.830699016471044e-07,1.3172259059501812e-05,4.099055331607815e-06,9.814970098886988e-07,8.552983672416303e-07,7.785004072502488e-07,3.959246441809228e-07,5.223248535912717e-06,1.3096439488435865e-07,9.508237326372182e-07,8.079920917225536e-06,1.7761912829428184e-08,0.0246820133179426,0.006385316606611,0.0011234094854444,8.673282536619809e-06,3.802847459155601e-06,5.951939101578319e-07,1.3256585589260794e-06,2.530846813897369e-06,4.386349246487953e-06,8.566809839294366e-08,1.439665169300497e-07,9.628478437662125e-05,2.0461382518988103e-05,3.4500344554544427e-06,6.930157724127639e-06,1.6917708762775874e-06,1.0931522638202296e-06,1.0247847512800945e-06,1.5666861941099341e-07,3.06364881907939e-06,3.496286637982849e-07,8.822344454983978e-08,0.0735469609498977,0.0414025671780109,0.0017338666366413,6.457020845118677e-06,6.33427760021732e-07,4.800299393536989e-06,2.257454752907506e-06,1.372494352835929e-06,1.887891812657472e-05,3.57083820290427e-07,1.2770099644399124e-08
1074,0,test,0.0681123733520507,0.0181235987693071,0.0063635618425905,0.0075965030118823,0.0038291572127491,0.001406118622981,0.0080568958073854,5.781137588201091e-05,0.0013982313685119,6.793674401706085e-05,2.00875683731283e-06,0.0813164636492729,0.0114508252590894,0.0193395465612411,0.0013698922703042,0.001119038905017,0.0052148303948342,0.0005428572767414,0.0002005930291488,0.0004069039714522,4.259981778886868e-06,1.145444272765417e-07,0.0469362959265708,0.0057689999230206,0.0005047065205872,0.0014424150576815,0.0001582878903718,0.0001028462793328,2.713050344027579e-05,3.8588033930864185e-05,0.0002782667288556,9.171446436084809e-06,2.002081913587972e-07,0.0001534198527224,1.2177360986243002e-05,3.5717957871383987e-06,4.93886261665466e-07,1.889452647674261e-07,9.12684257059482e-08,2.777459862102205e-08,7.3726864613377074e-09,0.0001414901780663,4.267534677637741e-05,1.8720401158134337e-06,0.232234925031662,0.0214748494327068,0.0012055073166266,7.053223498587613e-07,3.3290277769992827e-06,6.817624012001033e-07,1.067957441591716e-06,1.5357827010120673e-07,1.1709894351952244e-05,9.183837619275436e-07,1.3982641178245106e-07,0.0002160052681574,9.531353498459794e-06,1.056800442711392e-06,4.868508085564827e-07,2.255826984765008e-05,1.5188290944934124e-06,2.309312321813195e-06,1.0282155571417206e-08,4.122544851270504e-06,1.3492362995748408e-06,3.8781664102316427e-07,0.373336523771286,0.0203321203589439,0.0011866809800267,4.23656501880032e-07,3.552295027020591e-07,8.793561391939875e-06,7.343593324549147e-07,7.306063309897581e-08,3.1244006095221266e-05,5.452551832263453e-08,3.80623504270261e-07
1075,1,test,0.330418199300766,0.1490913182497024,0.0038287967909127,0.0068340259604156,0.0019042580388486,0.0009036352857947,0.0034898582380264,0.0001104980401578,0.0061459029093384,9.1731664724648e-05,7.870498279771709e-07,0.2687468826770782,0.1565880328416824,0.0089736366644501,0.0024842354469001,0.0016647793818265,0.0044208625331521,0.0005806404515169,0.0002649076632224,0.0230794604867696,0.000102804537164,1.7762232573659276e-06,0.19600710272789,0.0857591852545738,0.0025543172378093,0.003809249959886,0.0036488622426986,0.0007561515085399,0.0003341412229929,0.0003072736435569,0.0240971520543098,9.72526177065447e-05,1.6101469100249233e-06,4.416294541442767e-05,3.985098828707123e-06,3.115158335731394e-07,8.557678654597113e-08,1.797890547550196e-08,1.875256394612279e-08,4.207216619533938e-08,5.68048164062418e-10,3.322416887385771e-05,1.0951471267617308e-06,6.380551198503781e-09,0.440851092338562,0.0444781631231308,0.0016476401360705,5.821251306770137e-06,6.33928584647947e-06,2.3561638329283602e-07,9.409001791027548e-07,9.423975910749505e-08,3.279060183558613e-05,2.524229003597611e-08,9.853027904682676e-08,7.426997035508975e-05,1.614512257219758e-05,2.221792811951673e-07,9.105983878043845e-08,6.46630724077113e-07,2.396957370365272e-07,3.457562058883923e-07,1.6598726837457887e-09,1.1941923730773851e-05,3.471124273346504e-06,3.599976992063603e-07,0.7283682823181152,0.1169291213154792,0.0002040138642769,1.422549900098602e-07,1.8041868443674506e-08,1.4268489678670448e-07,7.663023637860533e-08,1.0855261578512912e-08,1.4609141544497106e-05,3.8403666025033096e-08,9.221944097248524e-09
1076,1,test,0.1343915313482284,0.0237147528678178,0.0054254522547125,0.014542550779879,0.003018197370693,0.0018662100192159,0.0185888037085533,0.0002938685938715,0.0914883911609649,0.000967233267147,3.341970398196281e-07,0.1361854076385498,0.0169895123690366,0.007355242036283,0.0142138693481683,0.0013078430201858,0.0360130667686462,0.0005027289735153,0.0008155766990967,0.0471388958394527,0.0001918044436024,5.266273319648462e-07,0.0625865161418914,0.0108462302014231,0.0059002838097512,0.0002164300967706,0.0025239086244255,0.0001583049743203,0.0001835534785641,9.901793237077072e-05,0.0410960540175437,7.41942785680294e-05,6.433397743421665e-07,1.2721785651592654e-06,7.848476712979392e-08,3.698247397210253e-08,1.1610170531639596e-06,1.445855213333402e-09,1.5818578669168915e-09,4.07599394236513e-08,2.294951589876248e-10,6.4108426158782095e-06,1.4423163747778744e-06,7.406615321059462e-09,0.1074928045272827,0.0150356059893965,0.0003328495076857,1.4187310171109857e-06,3.54884065245642e-07,7.642101991223171e-07,2.245854631155453e-07,9.427376568282853e-08,1.027537746267626e-05,7.724069917003362e-08,2.406326586879004e-07,2.3207005142467096e-05,2.826154059221153e-06,1.2948845551363777e-07,2.456565653119469e-07,1.258309794138768e-07,2.256446940407386e-08,5.5399251408516654e-08,2.155835954198437e-09,7.1745807872503065e-06,1.335604906671506e-06,1.514437144578551e-07,0.3873949348926544,0.0544020272791385,5.803751264465973e-05,7.652751037312555e-07,2.9574508175755912e-08,3.294470829473539e-08,6.088142612270532e-08,3.5310549151290616e-08,2.4654114895383827e-05,1.9584560959629016e-06,1.2645696045865408e-08
1077,1,test,0.0958340615034103,0.0413110964000225,0.0093562919646501,0.0231413803994655,0.0068782162852585,0.003364301752299,0.0066735036671161,0.0002998878189828,0.0032676996197551,9.052383393282072e-05,2.990011296333251e-07,0.0511815100908279,0.0252223499119281,0.0204926840960979,0.008197690360248,0.0032496633939445,0.0113497981801629,0.0008050092146731,0.0006378266843967,0.0012317730579525,5.1711347623495385e-05,1.2019556834275136e-06,0.0306290257722139,0.0192197617143392,0.0007557030185125,0.0010276488028466,0.0007171856123022,0.0002091468777507,4.213581996737048e-05,4.973722388967872e-05,0.0028089745901525,1.8215803720522672e-05,5.368714255382656e-07,1.3678481082024518e-05,2.1729777017753804e-06,6.655633342234069e-07,1.599757553094605e-07,4.8481915371212394e-08,2.4102611462240023e-08,2.245626120611633e-07,1.742710087349053e-09,6.636947364313528e-05,7.066707894409774e-06,1.2044284858347964e-07,0.2836257517337799,0.0642923638224601,0.0012264461256563,7.71988106862409e-06,2.890017640311271e-06,4.77820947253349e-07,7.238113539642654e-07,1.7239244698430414e-07,6.330624455586076e-05,2.503338691894897e-07,1.82941491289057e-07,0.0001410407421644,3.8771078834543005e-05,6.958245535315655e-07,4.262716117864329e-07,4.274393177183811e-06,6.151508387119975e-07,9.233169748767978e-07,6.48821618653983e-09,8.868028089636937e-06,6.644934273936087e-07,2.174131310539451e-07,0.6039734482765198,0.0837194472551345,0.0006400329875759,1.0983463880620548e-06,9.106405940428888e-08,1.455722099308332e-06,6.950371584935056e-07,1.3468668669247566e-07,6.297988147707656e-05,8.13910276065144e-07,2.9819990032819994e-08
1078,1,test,0.2191918194293975,0.1059196665883064,0.0320974625647068,0.0128109874203801,0.0171123947948217,0.0077972514554858,0.0036932553630322,0.0002503518771845,0.0174856539815664,0.0001304344914387,9.442116493119102e-07,0.1295758187770843,0.0722483992576599,0.0318830385804176,0.0101212235167622,0.0098612513393163,0.0340025871992111,0.0031401880551129,0.0033477963879704,0.0115977451205253,0.0001447752729291,2.4477783426846145e-06,0.0286020319908857,0.020100699737668,0.0679612830281257,0.007228388916701,0.0092715444043278,0.0016273402143269,0.0064971400424838,0.0010337035637348,0.0145387100055813,4.984662882634439e-05,1.75915351974254e-06,1.1681901014526376e-05,6.9319589783845e-06,5.040089945396176e-07,5.467085770760605e-07,1.499309263408577e-07,5.872471575685269e-08,1.0115174831071273e-07,8.45025116547049e-09,4.132579852011986e-05,4.703477429757186e-07,1.1838429792021545e-08,0.195156529545784,0.0840934589505195,0.0081019140779972,1.3525645954359788e-06,1.3787003808829468e-05,3.157607579851174e-07,2.8697213565465063e-06,1.9999208689114317e-07,1.421216620656196e-05,1.4163333617034368e-07,9.021258051689077e-08,2.9774750146316364e-05,1.7311696865363047e-05,1.0134363037650471e-06,3.612392174545676e-05,2.040733761532465e-06,2.8477331852627685e-06,2.6100187824340537e-06,2.666658076577733e-07,2.1850026314496063e-05,5.321141429703857e-07,9.803925138385241e-08,0.3210761547088623,0.1194877699017524,0.0014317993773147,8.395807640226849e-07,2.371690470681643e-07,9.371990472573088e-07,5.373880753722915e-07,2.2383130726666425e-07,2.0991907149436884e-05,1.1788414866487078e-07,1.3176379987100972e-08
1079,0,test,0.0393938161432743,0.0081407930701971,0.0662685930728912,0.006694936659187,0.0476244017481803,0.0139100467786192,0.0021704072132706,0.0001393243001075,0.0008405927219428,5.473663622979075e-05,3.829795218734944e-07,0.0303747802972793,0.0112726539373397,0.010906477458775,0.0015643829246982,0.0095996055752038,0.0002761245996225,0.0016698651015758,3.280304008512758e-05,0.0035337426234036,6.288016447797418e-05,1.7190424159707618e-06,0.0044007892720401,0.0020153641235083,6.825396121712402e-05,0.022659532725811,0.0007815872086212,0.0186231974512338,2.802606832119636e-05,0.0054070781916379,0.018580749630928,0.0002025794383371,5.219450031290762e-06,6.7849591687263455e-06,3.596567239583237e-06,5.76606034883298e-05,2.601769040211366e-07,7.844623905839399e-05,4.186098158243112e-05,2.990315806528088e-06,1.6168861804999324e-08,4.391140100779012e-05,3.913248656317592e-05,2.570877086327528e-06,0.0930582731962204,0.0349374152719974,0.0525465980172157,1.3162242566977511e-06,6.83119724271819e-05,2.1052296972357e-07,5.096306267660111e-05,1.865329437578112e-07,4.666500899475068e-05,3.873091145578657e-07,4.967611175743514e-07,0.0001237095711985,2.5960032871807925e-05,1.844179791987699e-06,3.161694337450172e-07,9.08239744603634e-05,6.93516485625878e-05,2.8401773306541145e-05,2.4418994826191923e-08,3.467416172497906e-05,9.002129445434548e-06,3.822574853984406e-06,0.0368537902832031,0.0421854369342327,0.08560661226511,1.926911863847636e-06,1.261685582676364e-07,3.260380253777839e-05,1.4658451618743127e-05,2.090636854745753e-07,5.911618245590944e-06,9.416224315828005e-07,3.4024669304244526e-08
1080,0,test,0.0526579655706882,0.0068268901668488,0.016206519678235,0.0054165041074156,0.0110059548169374,0.0076643996872007,0.0011603792663663,4.681671634898521e-05,0.0005205399356782,1.1876924872922244e-05,8.452471433884058e-08,0.0088341934606432,0.0030102857854217,0.002656026976183,0.000462907977635,0.0007017159368842,0.0002983426093123,0.0003545674553606,1.845516999310348e-05,0.000294509838568,1.3317856428329831e-05,3.0334101097651e-07,8.861451351549476e-05,3.906126949004829e-05,9.557297744322568e-06,0.000633920833934,8.833422180032358e-05,0.0001425720111001,5.874512226000661e-06,0.0001048768754117,4.617443846655078e-05,2.8009294510411564e-06,5.836786698409925e-08,1.152830463979626e-05,4.739732958114473e-06,1.568205152580049e-05,1.3473980686740108e-07,5.790861450805096e-06,3.207268719052081e-06,6.0747140651074e-07,7.295859916212066e-09,3.745655021702987e-07,9.236204050466768e-07,2.371386198518621e-09,0.0643401220440864,0.0172605849802494,0.0018379045650362,2.271697212563595e-06,1.2665718713833485e-06,1.1243737674249132e-07,6.842737434453738e-07,3.4637626100675334e-08,6.021369699737988e-06,1.4210581866791474e-07,9.430245739849853e-08,2.4321645469171926e-05,5.74553587284754e-06,5.642556288876222e-07,1.566606329106435e-07,2.105658131767996e-05,6.094896434660768e-06,6.9358875407488085e-06,1.616217737421266e-08,3.428071067901328e-05,1.4641541383753065e-06,1.1891003026676117e-07,0.2906414568424225,0.0900633186101913,0.008301006630063,1.0920231261479785e-06,1.8245708588437997e-07,3.814749561570352e-06,4.274860202713171e-06,1.414142047906353e-07,3.85122712032171e-06,7.528257839339858e-08,2.07344519331798e-09
1081,0,test,0.1293853223323822,0.0633693411946296,0.0218803398311138,0.0013414802961051,0.006677933037281,0.0037659683730453,0.0020939682144671,5.3557065257336944e-05,0.0118332942947745,5.0661390559980646e-05,2.3451526942608325e-07,0.0535500161349773,0.0184062048792839,0.0140104889869689,0.0007811357500031,0.0031481343321502,0.00109082844574,0.0010603070259094,2.8295742595219053e-05,0.0016739489510655,4.540158261079341e-05,1.2461175629141508e-06,0.0084975035861134,0.0032747581135481,0.0001765199122019,0.0011489574098959,0.0003161571221426,0.0001387567463098,3.108953933406156e-06,5.31917394255288e-05,0.0040754191577434,5.606293780147098e-05,1.420091621184838e-06,5.3961830417392775e-06,8.14165900919761e-07,1.2808895917260088e-06,4.85949485096171e-08,1.1621590800814377e-07,3.731817699303974e-08,3.175777294472937e-07,5.3613655737194685e-09,5.0765203923219815e-05,1.7284563000430353e-05,8.961910680227447e-07,0.2078181058168411,0.0323461443185806,0.0043632369488477,3.326887735966011e-06,2.896533260354772e-05,1.7093425697112252e-07,2.1706025563617004e-06,6.593522527964525e-08,1.2442472325346898e-05,2.794128022287623e-07,6.364863907037943e-07,1.8444459328748053e-06,6.770212053197611e-07,2.0294169189583044e-06,2.7551743642106885e-07,4.657213992231846e-07,1.2388687764541828e-07,1.766897099741982e-07,2.1705105268665648e-08,2.12372779060388e-05,3.5172838579455856e-06,5.747111231357849e-07,0.6154047250747681,0.0627635568380355,0.0004127151914872,2.581007549906645e-07,1.1976089808740653e-07,2.003806230277405e-06,2.5067760134334094e-07,7.310535732329981e-09,9.817375939746851e-06,1.4782204971197646e-07,3.2239903191566555e-08
1082,0,test,0.0722601041197776,0.0081826737150549,0.0062044011428952,0.0192212462425231,0.0087074590846896,0.0021944476757198,0.0002297795872436,1.8259701391798444e-05,5.105650780024007e-05,1.216075452248333e-05,1.0815177198253424e-08,0.0871250629425048,0.0077776005491614,0.0063678473234176,0.0014121476560831,0.0020133622456341,0.0001686094619799,0.0004665352462325,3.495467171887867e-05,3.05217326967977e-06,1.421444608240563e-06,4.8072863023662655e-08,0.2409046441316604,0.0471968278288841,0.0005073093343526,0.0010722173610702,0.0010592573089525,0.0011606210609897,4.670026464737021e-05,0.0004573356418404,5.840495759912301e-06,1.3267690519569442e-06,4.922164364984384e-08,3.763799031730741e-05,6.842484481239808e-07,5.017748208047124e-06,4.341856651990384e-08,2.680425723156077e-06,3.362981942700572e-06,1.5373348105640616e-06,4.675904463624647e-08,2.232321639894508e-05,5.723351932829246e-06,1.419461455043347e-07,0.1249857097864151,0.0098663428798317,0.0009867429034784,1.946199972735485e-06,4.449919288163073e-06,1.440418782294728e-05,1.3018752724747171e-06,4.850021468882915e-07,5.928396421950311e-05,3.598769353629905e-07,6.099544975768367e-07,4.5090306230122223e-05,9.792576065592584e-07,1.0195421054959295e-05,3.5158959121872613e-07,0.0001839208271121,5.567421976593323e-05,1.1510167496453503e-05,2.6813418685378565e-07,7.6016482353225e-07,1.4283742530096788e-05,5.657759174937382e-06,0.1806156039237976,0.0839223116636276,0.0038953265175223,5.484090706886491e-06,7.078794510562147e-07,5.77373475607601e-06,3.13815553454333e-06,7.178511509664531e-07,5.241390681476332e-05,6.501123834823375e-07,8.86400712829527e-08
1083,0,test,0.05332712829113,0.0067606400698423,0.0080939577892422,0.0168787110596895,0.0198514945805072,0.0073500536382198,0.0008503027493134,4.1126288124360144e-05,0.0002745504607446,1.856804192357231e-05,2.997364134671443e-08,0.1848135441541671,0.021765423938632,0.0127396741881966,0.002849877346307,0.0059797321446239,0.000616606674157,0.001730854040943,4.256375541444868e-05,5.420626166596776e-06,2.624502712933463e-06,1.8884402663843505e-07,0.2269380837678909,0.063924141228199,0.0003762104897759,0.0015514022670686,0.0027463710866868,0.0022989404387772,7.503851520596072e-05,0.0009392646607011,2.270060394948814e-05,5.049268565926468e-06,2.579822933057585e-07,2.62554476648802e-05,3.458038463577396e-06,7.89423120295396e-06,3.2863987087239366e-08,4.327159331296571e-06,2.51705796472379e-06,6.566600632140762e-07,5.8379217016124585e-09,4.143056139582768e-05,3.149252052025986e-06,2.607680187338701e-07,0.1210138723254203,0.0229079518467187,0.0045201447792351,6.613518053200096e-06,1.0420611943118274e-05,1.408598905072722e-06,6.71259385853773e-06,4.908545179205248e-07,1.9562379748094827e-05,2.8171731969450775e-07,4.443581076429837e-07,1.645218799239956e-05,1.1551557008715465e-06,4.329184775997419e-06,1.6820941084461088e-07,0.0001505390682723,6.47774213575758e-05,1.3763001334154978e-05,7.53206492731806e-08,7.534917472185043e-07,4.732063189294422e-06,2.268434172947309e-06,0.1407566517591476,0.0512456111609935,0.007067163940519,7.912209184723906e-06,8.169066632035538e-07,4.071396233484848e-06,3.835330062429421e-06,1.000467477751954e-06,3.258121432736516e-05,6.929769824637333e-07,1.313183730644596e-07
1084,0,test,0.2996529936790466,0.102700762450695,0.0048926500603556,0.0142384711652994,0.0074992161244153,0.0028256892692297,0.0004606992588378,3.457975617493503e-05,0.0004617943486664,7.998556975508109e-05,3.375908477210033e-07,0.3095003068447113,0.0565807484090328,0.0062742345035076,0.0029882814269512,0.0017961160046979,0.0005232951370999,0.0004511516017373,7.812362309778109e-05,4.869570329901762e-05,5.980213700240711e-06,3.091231235430314e-07,0.3394825458526611,0.1181573122739791,0.0008001486421562,0.0019634440541267,0.001205142471008,0.0007256670505739,0.0001224193547386,0.0002537393593229,0.0001387702795909,8.22844413050916e-06,1.5858464621487656e-06,4.178474773652852e-05,7.110702881618636e-06,6.323853540379787e-06,8.988719457647677e-08,5.278787966744858e-07,3.961325205636969e-07,1.12480404368398e-06,1.130355986589393e-08,6.749490694346605e-06,2.0205493456160184e-06,4.795034556082101e-07,0.3273289203643799,0.0400927700102329,0.0006436833064071,2.4531457256671274e-06,4.1998987398983445e-06,6.002346253808355e-06,1.330809595856408e-06,3.425424495162588e-07,2.496844172128476e-05,9.253000712305948e-07,1.3485600902640726e-06,8.268003148259595e-05,1.6358293578377925e-05,1.7088890672312118e-05,3.184071886153106e-07,0.0001060596405295,3.29016475006938e-05,1.1195119441254064e-05,9.561848202110924e-08,1.8213046359960568e-06,4.638780410459731e-06,9.936089782058843e-07,0.4765889942646026,0.0780578628182411,0.0020646529737859,2.7761182082031155e-06,4.564871858292463e-07,4.480442385101924e-06,1.806371869861323e-06,1.979669121965344e-07,1.939291178132408e-05,3.690161065605936e-07,1.2581462272009958e-07
