uid,stance,set,distilbert-base-uncased_because,distilbert-base-uncased_for,distilbert-base-uncased_so,bert-base-uncased_because,bert-base-uncased_for,bert-base-uncased_so,bert-large-uncased_because,bert-large-uncased_for,bert-large-uncased_so,roberta-base_because,roberta-base_for,roberta-base_so,xlm-roberta-base_because,xlm-roberta-base_for,xlm-roberta-base_so,roberta-large_because,roberta-large_for,roberta-large_so,xlm-roberta-large_because,xlm-roberta-large_for,xlm-roberta-large_so
265,0,test,0.0719940662384033,0.0002670334943104,0.0004269072960596,0.0471288710832595,0.0001683063455857,1.3884707641409475e-06,0.0140974223613739,0.0001499479694757,1.5188903716989444e-06,8.880875611794181e-06,1.56068367118678e-08,1.163837623607833e-06,0.0862036570906639,2.562566407959821e-07,2.589024234112003e-06,1.3647426158058806e-06,5.309515671569898e-08,8.234494089265354e-06,0.0489754527807235,5.789666488453804e-07,1.2814176670872255e-06
266,0,test,0.0269137993454933,0.0016775707481428,0.0001326040801359,0.2440889626741409,0.0050716889090836,2.141241338904365e-06,0.1614759862422943,0.0002248209348181,1.43584531997476e-06,6.162072622828418e-06,2.099058349358529e-08,7.032334906398319e-06,0.0233097895979881,7.254124625433178e-07,3.1692306947661564e-06,3.790806658798829e-05,6.79124809721543e-08,8.738080941839144e-05,0.1326365917921066,4.314717898523668e-07,3.521411372275906e-06
267,0,test,0.1631714850664138,0.0012104337802156,0.0031080865301191,0.2231204062700271,0.0024824098218232,3.2627965993015096e-05,0.0178935714066028,0.0002061892591882,2.1384392312029377e-05,6.411502909031697e-06,5.105665668025949e-09,8.789952943288881e-08,0.0290556941181421,2.5912393653015897e-07,4.35212632510229e-06,2.7899627639271785e-06,4.189536539911387e-08,2.213444759036065e-06,0.0203300695866346,2.252775743727398e-07,2.819014923716168e-07
268,0,test,0.1813691556453704,0.0012438301928341,0.0001346876233583,0.0735689252614975,0.000274285528576,1.6695598787919153e-06,0.004327131435275,0.0001778327132342,6.913294328114716e-06,4.215562512399629e-07,2.549713551402988e-09,1.2432343510226929e-07,0.0021697755437344,5.5064202086896337e-08,1.5959473103066555e-06,6.575205020453723e-07,1.8558258716439007e-06,7.061670430630329e-07,0.0010191592155024,1.813921670645869e-07,6.340957838801842e-07
269,0,test,0.3348921239376068,0.0032867132686078,0.0001218924007844,0.0406182706356048,0.0045181987807154,5.959970621916e-06,0.0110595850273966,5.740860069636256e-05,7.066838406899478e-06,0.0001884169178083,6.459334400688023e-08,5.271362169878557e-06,0.2982701957225799,4.262693664713879e-07,1.7165391909657046e-05,0.0001503571256762,9.222847552337045e-08,1.29005220514955e-05,0.4888956844806671,6.150989975139964e-07,5.837397566210711e-06
270,0,test,0.3831655085086822,0.0004074170137755,0.000994216534309,0.2950243651866913,0.0006310747703537,3.237341297790408e-05,0.1842077374458313,0.0003538836026564,2.4102773750200868e-05,7.126794116629753e-06,4.955015953100883e-09,1.4606027320951398e-07,0.0137756178155541,9.73758318423279e-08,1.304623424402962e-06,8.786744729150087e-06,2.0426488944735866e-08,2.918563041021116e-06,0.0812625810503959,1.5407886166940449e-07,3.013954312791612e-07
271,0,test,0.0935839191079139,0.0004883209476247,0.0025850031524896,0.260358601808548,0.000486742646899,3.267945658080862e-06,0.0933919548988342,0.0001160485626314,1.900490678963252e-05,7.6489188359119e-05,4.7067626240959726e-08,3.4770546335494146e-06,0.1861143112182617,3.086493904902454e-07,1.834702925407328e-05,6.139453034847975e-06,1.0647460157997557e-07,5.846926342201186e-06,0.0771687999367713,6.336321689559554e-07,7.464041573257418e-06
272,0,test,0.1560996025800705,0.0010482419747859,0.0001835031725931,0.1067870706319809,0.0024535155389457,1.3444182513921987e-06,0.0060137696564197,0.0013478121254593,1.491205580350652e-06,4.4634249206865206e-05,8.04484088234858e-08,4.9986854719463736e-05,0.0989921614527702,1.5064379113027826e-06,1.4078980257181684e-06,7.134937186492607e-05,5.4557833806256895e-08,9.333826710644644e-06,0.2634856700897217,3.221075530746021e-07,7.976804567988438e-07
273,1,test,0.0188549477607011,0.0006998825119808,9.524637425784022e-05,0.0237298849970102,0.0014333507278934,3.1120107450988144e-06,0.0180646367371082,0.0005780018982477,8.68152312705206e-07,7.406657687170082e-07,1.1924591092338233e-07,7.527141292484885e-07,0.0597387105226516,1.1192779538760078e-06,4.529294528765604e-06,5.902920747757889e-06,9.84255507319176e-07,1.4533868579746922e-06,0.0569594204425811,7.45677084523777e-07,1.2414099046509364e-06
274,1,test,0.134539783000946,0.000253958889516,3.195797035004944e-05,0.0330729708075523,4.5854842028347775e-05,8.823879397823475e-06,0.0069138994440436,4.4580610847333446e-05,4.793181869899854e-05,0.0002916487283073,4.090720153726579e-07,3.560946197467274e-06,0.0257373433560132,1.8233136245271453e-07,8.978980986285023e-06,0.0001213514551636,6.536756131936272e-07,1.0156561529583996e-06,0.0516361258924007,1.0719049896579236e-06,7.983436489666929e-07
275,0,test,0.3181924819946289,0.0010212255874648,0.0020647847559303,0.2734037339687347,0.0297485776245594,0.000298593979096,0.1782458126544952,0.0006156280287541,0.0003203108499292,1.168278140539769e-05,1.102538504937911e-07,1.7117022821366845e-07,0.1378593891859054,1.341932374998578e-06,2.755975856416626e-06,1.8876233298215084e-05,7.302795097530179e-07,3.411124907870544e-06,0.0672696977853775,1.1551657053132658e-06,1.3091964319755787e-05
276,0,test,0.0299907550215721,0.000246000039624,0.0063514495268464,0.0010730382055044,3.371498314663768e-05,0.0007033224683254,0.0034038079902529,3.657655179267749e-05,0.0012466137995943,1.011012287222002e-07,3.475910004269167e-09,1.6950782537605846e-06,0.0327011346817016,5.962486682165037e-08,2.837389502019505e-06,2.5854463459040744e-08,8.242704852001737e-10,5.756161408498883e-05,0.0264943093061447,2.938210457159585e-07,1.914831727845012e-06
277,0,test,0.1232930794358253,0.0004134566988795,0.0006947980728,0.0367723889648914,0.0003335969231557,0.0014333510771393,0.0085649173706769,1.8526041458244435e-05,2.726560705923476e-05,1.773037297425617e-06,4.570854805763247e-10,5.55883298147819e-06,0.0296625364571809,6.895729143252538e-07,1.1718967698470806e-06,1.6475661368531297e-07,1.6959257331805584e-09,3.995826773461886e-06,0.0015129526145756,1.2014106154367713e-08,1.4081424524192698e-05
278,0,test,0.0405221916735172,0.0007739778957329,0.0116665614768862,0.0141087491065263,0.0008376868790946,0.0047459285706281,0.0081411302089691,0.0006536430446431,0.0010969652794301,1.239513494510902e-06,7.434159243757676e-08,2.9462020734172256e-07,0.0015845511807128,2.3000761757430155e-06,1.6527543493793928e-06,1.1382254569980432e-06,7.3182389037640405e-09,1.041869950313412e-06,0.1741413474082946,6.458944881160278e-07,1.6532801510038553e-06
279,1,test,0.2354012727737426,0.0001998214138438,0.0042942301370203,0.1284169107675552,0.0001296437985729,0.0003166077367495,0.2874369621276855,0.0007084515527822,0.0021336702629923,2.6399213311378844e-05,3.3647985731022345e-08,5.844170118507464e-06,0.4155901670455932,5.150269899445448e-08,2.157497692678589e-05,8.182173769455403e-05,5.272774572517847e-08,5.384394626162248e-06,0.4471297860145569,8.952005714490954e-08,6.615061010961654e-06
280,0,test,0.1271902173757553,0.0033694964367896,0.0061723277904093,0.0222155526280403,0.0002871992764994,0.0040144477970898,0.0046730949543416,6.442932499339804e-05,0.0056557836942374,8.502149285050109e-06,1.2971636920156018e-07,3.885878868459258e-06,0.0392994619905948,1.188890763614836e-07,5.631549811369041e-06,1.4591965737054124e-05,4.698959088500487e-08,4.618852472049184e-06,0.0683941692113876,3.3920681374866035e-08,1.09358984445862e-06
281,1,test,0.0635938048362732,0.0044082859531044,0.0104376655071973,0.0290252920240163,0.0027825785800814,0.007048946339637,0.1857298612594604,0.0034396287519484,0.006632110569626,1.1568148693186233e-05,1.361574675229349e-07,4.008723044535145e-05,0.1560926735401153,5.2616528591897804e-06,7.667212776141241e-05,6.916718848515302e-05,6.596646784373661e-08,2.3489286832045764e-05,0.5379769802093506,1.4213875942914458e-07,2.8939587082277285e-06
282,1,test,0.3771651685237884,0.0003163597139064,0.0007987488643266,0.1577414125204086,0.0003241791273467,0.0082698361948132,0.3469251096248626,0.0009380015544593,0.0035720060113817,4.895125675830059e-05,7.796027290396523e-08,1.525444446315305e-07,0.3077050745487213,1.847555495260167e-07,4.65116363557172e-06,2.34440085478127e-05,1.5672316777681772e-08,1.6714904631953686e-05,0.7754746079444885,4.396195052436269e-08,5.251668426353717e-06
283,1,test,0.2629232406616211,0.0125444186851382,0.0030628589447587,0.0940584316849708,0.0248769372701644,0.0044926041737198,0.0312478747218847,0.0032760454341769,0.0058203376829624,2.7025193958252203e-06,2.10166447800475e-07,3.428204217925668e-05,0.3688657581806183,5.161501803740975e-07,8.684206477482803e-06,7.384956552414224e-05,4.208413429296343e-06,4.388088200357743e-06,0.4955696165561676,1.448758126798566e-07,2.68899407274148e-06
284,1,test,0.2353742867708206,0.0008246190263889,0.003178576240316,0.2442735284566879,0.0003244231047574,0.0034384459722787,0.3422134220600128,0.0061922245658934,0.0019668682944029,6.771501648472622e-05,4.966634037373296e-07,1.029984900924319e-06,0.4766196608543396,2.129220774804708e-06,1.34024321596371e-05,0.0003249462461099,2.35286805150281e-07,3.5640869100461714e-06,0.6070902347564697,3.93189225178503e-07,2.0550967292365385e-06
285,1,test,0.0701853409409523,0.0003759567334782,0.0301186591386795,0.0027707088738679,8.253727719420567e-05,0.0016046649543568,0.0014072204940021,3.386756725376472e-05,0.0046629500575363,1.6185770945753575e-08,2.4246182839249286e-09,1.335141951130936e-05,0.0039627063088119,7.032653570604452e-07,7.190978408289084e-07,3.643451407242537e-07,6.738010682738604e-08,3.912829924956895e-06,0.0016164706321433,1.0808329307110398e-06,3.491140319056285e-07
286,1,test,0.2350604236125946,0.000758749898523,0.0058906958438456,0.2967565953731537,0.0006025254260748,0.007378791924566,0.4290531277656555,0.0019584991969168,0.0111586097627878,8.36543767945841e-05,5.354282848202274e-07,2.5618663130444475e-05,0.645951509475708,6.328567110358563e-07,3.643068112069159e-06,0.000316542253131,8.222313141459382e-08,0.0001683842419879,0.704716145992279,1.311210411358843e-07,5.042034899815917e-06
287,1,test,0.263698011636734,0.0003758576058316,0.0123213743790984,0.3166788518428802,0.0003125731018371,0.0097669167444109,0.2646448612213135,0.0009074149420484,0.0052495300769805,8.760226046433672e-05,8.395095960622712e-07,1.961515772563871e-05,0.6218303442001343,9.768974678081577e-07,0.0001021126008708,0.000323551648762,6.279342983361857e-07,1.8155016732634977e-05,0.6484552621841431,2.2312021030757026e-07,0.0001563159312354
288,1,test,0.2712343037128448,0.0006344289868138,0.0601739883422851,0.1694630831480026,0.0003494257689453,0.0058896243572235,0.4060214161872864,0.002354095224291,0.0012431853683665,7.644137076567858e-05,2.121349140793427e-08,9.260614206141328e-06,0.0323741547763347,5.752509082412871e-07,3.106864141955157e-06,2.9240774892969057e-05,1.530579218922412e-08,5.6183503147622105e-06,0.2481199502944946,1.1132105726119337e-07,8.288984645332675e-07
289,1,test,0.1427919566631317,0.0009598078322596,0.0134680205956101,0.2742697894573211,0.0019727856852114,0.0259050317108631,0.3952123522758484,0.0016999207437038,0.0057420847006142,3.921834286302328e-05,2.191405101825694e-08,1.725459355839121e-06,0.015861727297306,1.508144009676471e-07,2.2911933683644747e-06,6.328562449198216e-05,8.84281448065849e-08,2.342621883144602e-06,0.108875386416912,9.383391841311097e-09,4.049264816785581e-07
290,0,test,0.1839128583669662,0.0009950406383723,0.0253818426281213,0.06770970672369,0.0001972818863578,0.0022814504336565,0.0104074934497475,0.0002187233912991,0.0067828437313437,4.622571395884734e-06,1.5301196754080593e-08,3.7254931157804094e-06,0.0252736695110797,1.298048886155812e-07,5.240007794782287e-06,8.289407560369e-06,9.075477258591036e-09,3.5997259146824945e-06,0.203145831823349,3.7615375703126126e-08,3.849915174214402e-06
291,0,test,0.0010029178811237,1.0667995411495212e-05,0.0171379968523979,0.0018706767586991,1.3557748388848267e-05,0.0030683542136102,0.0013203799026086,1.6804902770672925e-05,0.0005014815833419,1.4112870871940686e-08,1.7765111604006734e-10,1.772926907506189e-06,0.0003579292097128,2.839991575243061e-09,3.0535447876900434e-06,4.245246643108658e-08,1.7053682077605714e-10,3.0547969345207093e-06,0.000270330463536,2.80152190335059e-09,1.259219970961567e-06
292,1,test,0.0944572836160659,0.0054164608009159,0.0144755141809582,0.0644804164767265,0.0015931690577417,0.0020060818642377,0.1993862390518188,0.0040593794547021,0.0044311406090855,1.5847124814172275e-05,1.322100757761291e-07,1.5792482372489758e-05,0.179503247141838,1.1537475756995264e-06,2.8976219255127944e-06,2.8160207875771448e-05,9.186559957186093e-09,0.0001220637495862,0.1398187279701233,9.915622456446729e-08,4.851420726481592e-06
293,1,test,0.1178581267595291,0.000627264205832,0.0174275189638137,0.131989449262619,0.0005933495122008,0.0051459558308124,0.313653826713562,0.0019945662934333,0.0047816024161875,4.246114622219466e-05,2.287282256929757e-07,7.020688644843176e-05,0.1447140723466873,7.31403758891247e-07,2.349511851207353e-05,4.7313504182966426e-05,3.1092653784980946e-08,9.017430784297176e-06,0.3396553993225097,1.9877042234384135e-07,5.335715741239255e-06
294,1,test,0.0431756600737571,0.0004258873232174,0.0071811727248132,0.0720050558447837,0.0005037637311033,0.0237069930881261,0.030923917889595,0.0004824674397241,0.0279725175350904,8.861959031492006e-06,4.862521905124595e-07,4.966336564393714e-05,0.1081351414322853,1.540909266850577e-07,6.127310371084604e-06,3.952916449634358e-05,1.5133752029328207e-08,1.2641304238059092e-05,0.676557183265686,5.463608587774617e-08,7.88084707892267e-06
295,1,test,0.1107247620820999,0.0007675774977542,0.0120457336306571,0.0445164516568183,0.0001679756969679,0.0159174520522356,0.1113529801368713,0.0002685430517885,0.0063543696887791,7.540875685663195e-06,1.5269501218995174e-08,2.8364325771690343e-05,0.017973992973566,2.5476353471276525e-07,1.5849318515392952e-06,3.985046350862831e-05,6.437957011939943e-08,0.0001140229651355,0.0273400973528623,9.01258658814186e-08,1.4218462638382334e-06
296,0,test,0.3262855410575866,0.0004681297868955,0.0064317807555198,0.0980025678873062,0.0004772495594806,0.015172024257481,0.0761193931102752,0.0005243859486654,0.002074179938063,1.859162148321048e-05,7.380062339024107e-09,2.747263170022052e-05,0.0194687228649854,1.8678385060866283e-08,9.21444495816104e-07,3.633809319580905e-05,1.4553474869671844e-08,2.541344838391524e-05,0.3813362717628479,2.6024530086488085e-08,4.1742687244550325e-06
297,0,test,0.3041139245033264,0.0003798994002863,0.009345268830657,0.0581088177859783,0.0001539135701023,0.0076281130313873,0.0743382722139358,0.0002329984708921,0.000431582215242,8.70730491442373e-06,7.55379403472034e-09,6.366532034007832e-05,0.0700667202472686,1.0082766976893256e-07,8.94258300832007e-06,5.86859168834053e-05,1.174695825056915e-07,5.77958780922927e-06,0.0683816373348236,2.585388472198247e-07,3.49284459844057e-06
298,1,test,0.0864610522985458,0.0008882826659828,0.0011805065441876,0.0107493475079536,0.000123364283354,0.0053981663659214,0.0293551627546548,0.0007761485758237,0.0432173237204551,5.430229794001207e-05,9.152638824616589e-08,3.304237543488853e-05,0.0305225867778062,6.1788313132638e-07,1.5305251963582125e-06,3.2923191611189395e-05,3.992966313148828e-08,1.0562003808445295e-05,0.0869082361459732,1.010252077549012e-07,1.5766896694913155e-06
299,0,test,0.236683577299118,0.0003799884289037,0.0017382175428792,0.010388059541583,0.0002446257858537,0.0123655200004577,0.1362090110778808,0.0008963824366219,0.0062401876784861,1.373766099277418e-05,1.1744505457045309e-07,8.30121791750571e-07,0.2130339443683624,5.326317591425322e-07,1.3836254765919875e-05,5.288719876261894e-06,1.56914936155772e-07,8.520903520548018e-07,0.0650499686598777,3.930223044790182e-07,9.01442376743944e-07
300,1,test,0.4535847008228302,0.000561520922929,0.0027735787443816,0.389106810092926,0.000752993975766,0.0139280343428254,0.5586268305778503,0.0009186386596411,0.0163533426821231,5.976861939416267e-05,8.77998544979164e-08,5.767752736574039e-05,0.1827118694782257,1.8767956078136202e-07,2.01967286557192e-05,0.0001053098894772,8.128025541509487e-08,1.1478003216325304e-05,0.6632276773452759,4.6412704790554926e-08,7.22811819287017e-06
301,1,test,0.1933515071868896,0.0008733780123293,0.0078744618222117,0.2766916751861572,0.0005760397179983,0.0078243892639875,0.3932141065597534,0.0020594762172549,0.002633546013385,7.732602534815669e-05,1.729966925267945e-07,1.9407866602705326e-06,0.1402161568403244,1.732437482360183e-07,6.048359409760451e-06,0.0001374717248836,7.72122632497485e-08,3.0391878681257367e-05,0.5223545432090759,1.1147700718083797e-07,1.2356910872313165e-07
302,1,test,0.2496047914028167,0.0019415265414863,0.014369866810739,0.3798207342624664,0.0012996018631383,0.025013480335474,0.2149109244346618,0.0011171350488439,0.0709903910756111,1.2748354492941871e-05,1.1866159610463001e-07,2.917414894909598e-05,0.1151009872555732,2.317941039109428e-07,7.537142664659768e-06,7.41260009817779e-05,1.7455970890978282e-08,3.0119028451736085e-05,0.0944753140211105,1.3675166599114166e-07,3.110366435521428e-07
303,1,test,0.1706153154373169,0.0014806480612605,0.0003160311898682,0.1276987195014953,0.0010655676014721,0.0054815877228975,0.0102218436077237,0.001885037170723,0.0152038168162107,7.065965473884717e-05,2.580365503490612e-07,0.0001527066342532,0.0364874824881553,3.493359827189124e-06,6.482500793936197e-06,8.657849684823304e-05,1.1033104385660408e-07,0.0004505377728492,0.7077953815460205,2.1715719000781064e-08,1.074939518730389e-06
304,1,test,0.3194828331470489,0.0013270317576825,0.020630694925785,0.3132873773574829,0.0006148800021037,0.0355613082647323,0.366856187582016,0.0018879779381677,0.006659694481641,6.643373490078375e-05,7.065416411933256e-07,1.2359951142570935e-06,0.1415698230266571,2.457444736592152e-07,9.209258678311016e-06,0.0001538758951937,4.5481566957050745e-08,1.0680662853701506e-05,0.8317006230354309,7.03116924682945e-08,1.0628014024405277e-06
