uid,stance,set,distilbert-base-uncased_because,distilbert-base-uncased_since,distilbert-base-uncased_as,distilbert-base-uncased_for,distilbert-base-uncased_given,distilbert-base-uncased_with,distilbert-base-uncased_so,bert-base-uncased_because,bert-base-uncased_as,bert-base-uncased_since,bert-base-uncased_for,bert-base-uncased_with,bert-base-uncased_given,bert-base-uncased_so,bert-large-uncased_because,bert-large-uncased_as,bert-large-uncased_since,bert-large-uncased_for,bert-large-uncased_with,bert-large-uncased_given,bert-large-uncased_so,roberta-base_because,roberta-base_as,roberta-base_since,roberta-base_for,roberta-base_given,roberta-base_with,roberta-base_so,xlm-roberta-base_because,xlm-roberta-base_since,xlm-roberta-base_as,xlm-roberta-base_for,xlm-roberta-base_with,xlm-roberta-base_given,xlm-roberta-base_so,roberta-large_because,roberta-large_as,roberta-large_since,roberta-large_given,roberta-large_for,roberta-large_with,roberta-large_so,xlm-roberta-large_because,xlm-roberta-large_since,xlm-roberta-large_as,xlm-roberta-large_for,xlm-roberta-large_with,xlm-roberta-large_given,xlm-roberta-large_so
326,0,test,0.2219011038541793,0.0413999073207378,0.040929839015007,0.0007625290309078,3.557533273124136e-05,0.0002517217071726,0.0153666790574789,0.1136741712689399,0.0192337539047002,0.0186846554279327,0.0005002991529181,9.100261377170682e-05,1.804994826670736e-05,0.0089875571429729,0.0881007239222526,0.0220830403268337,0.0151895424351096,0.0016836402937769,7.181110413512215e-05,9.882039194053505e-06,0.0131449690088629,1.3341858903004322e-05,1.1155638048876426e-06,7.573198246291214e-08,9.232007158743728e-08,1.2171091912094312e-09,5.53734968988806e-09,1.0792495231726209e-05,0.1920856684446334,0.0041327876970171,3.435490361880511e-05,5.682382493432669e-07,4.523568861714012e-07,3.0479466062161016e-08,2.290828160766977e-05,6.737309945492598e-07,2.175833344608691e-07,1.1176749303842826e-08,1.238909641543273e-09,9.289350622054826e-09,2.634433560189109e-09,5.859328666701913e-06,0.0217494200915098,0.0039657172746956,1.3244759884400992e-06,2.065364270720238e-07,4.244483164939084e-08,1.3245402996631128e-08,4.7497087507508695e-05
327,1,test,0.2959904670715332,0.0296040009707212,0.1141941845417022,0.0025225316639989,0.0001333416730631,0.0003548761887941,0.014754937030375,0.1275836080312729,0.0470862537622451,0.0109240300953388,0.0009352862252853,0.0001365865173283,2.7179419703315943e-05,0.0035089584998786,0.0605044327676296,0.0548120588064193,0.0056732213124632,0.0014174981042742,0.0001388277305522,2.2096231987234205e-05,0.0016741130966693,4.015361992060207e-05,1.2686901754932478e-05,4.512163286563009e-06,4.5362662604020443e-07,2.9273886426040008e-08,3.660268887983875e-08,3.281334784333012e-06,0.1039564907550811,0.0055813309736549,2.1287687559379265e-05,1.0358091628859257e-07,8.961411879226946e-08,1.0189605603727614e-08,2.8169835786684416e-05,5.605335900327191e-05,2.5310469936812297e-05,4.477493348531425e-06,4.735057927973685e-07,6.844591382559885e-08,2.013517530485842e-08,1.2100905223633164e-05,0.0727236941456794,0.0389285646378994,8.11391873867251e-06,2.125817246678708e-07,6.755984571782393e-08,5.177283490809259e-09,6.711308628837287e-07
328,1,test,0.0973412320017814,0.0119988322257995,0.0323635004460811,0.002226841636002,9.107769437832758e-05,0.0003623138181865,0.0030447312165051,0.0651696547865867,0.0598998442292213,0.0084511758759617,0.0011436538770794,0.000206851036637,1.5943991456879303e-05,0.000395444309106,0.0152746085077524,0.0445492789149284,0.0062907794490456,0.0004680037673097,0.0004283763410057,2.258023050671909e-05,0.0009625685052014,6.5433541749371216e-06,1.0887986263696805e-06,1.153304197032412e-06,2.2982675318417023e-08,3.263431302968911e-09,2.607752769279159e-08,7.375290351774311e-07,0.119586668908596,0.0137926647439599,1.0424625543237198e-05,7.718981720472584e-08,1.4436366768677544e-07,9.362186581540756e-09,9.947531907528171e-06,2.1756488422397524e-05,5.334321940608788e-06,4.98042766139406e-07,9.242469189985061e-08,1.1820846879118109e-07,4.5979941631912886e-08,0.0001780963648343,0.2076721936464309,0.0420568287372589,2.496641400284716e-06,3.683396414544404e-07,7.497245491094874e-08,3.19014348271196e-09,1.0319323564544902e-06
329,1,test,0.1779811233282089,0.0251956153661012,0.0603861175477504,0.0007534839678555,3.3758391509763896e-05,0.0002018250379478,0.0082179699093103,0.1210312023758888,0.049053855240345,0.0077157276682555,0.0008410629234276,0.0003209744463674,3.164656300214119e-05,0.0013301720609888,0.1018887013196945,0.094734713435173,0.0241070985794067,0.0008842995739541,0.0005594477988779,7.74799773353152e-05,0.0008083661668933,4.225222255627159e-06,7.820363521204854e-07,2.464337285346119e-07,5.8428465621318544e-08,1.960235973541557e-09,2.1361902469152483e-08,5.442533392852056e-07,0.0900798663496971,0.0122176147997379,4.91998071083799e-06,6.253547724099917e-08,6.965141352566206e-08,5.724843710197547e-09,9.926012717187405e-05,3.344070501043461e-05,2.838508771674242e-05,5.599876658379799e-06,7.874673002561394e-08,2.2058543436287442e-07,1.9380191673690212e-08,2.6290301320841536e-05,0.3200811743736267,0.0661856532096862,2.5219608232873725e-06,1.752476777028278e-07,1.4601265974079073e-08,2.49839171573285e-09,4.045231889904244e-06
330,1,test,0.1862896829843521,0.041725754737854,0.0626177117228508,0.0014143830630928,4.603612978826277e-05,0.0003312228363938,0.0201085191220045,0.1012112274765968,0.0363772250711917,0.0159091688692569,0.000296323763905,0.000132046683575,7.389138318103505e-06,0.0027491410728543,0.1031784266233444,0.0572381019592285,0.0203690491616725,0.0002769384882412,5.581321602221578e-05,3.774276819967781e-06,0.003406974254176,6.545828364323825e-05,1.0889184522966389e-05,5.181182132218964e-06,2.5995944952228456e-07,5.6490616628934744e-08,1.7037805832842423e-08,0.0001638872199691,0.2073178142309188,0.0271697081625461,2.405639497737866e-05,1.708215933149404e-07,1.8559704528797738e-07,6.168810795514901e-09,6.446573024732061e-06,5.2621771828853525e-06,2.2083956991991727e-06,4.294091695555835e-07,2.4285924382638764e-09,3.427492956120659e-08,8.555854691394416e-09,1.7700953321764246e-05,0.2019207030534744,0.115429013967514,1.601769145054277e-05,8.867964140790718e-08,3.1881072004580346e-08,3.650610480576688e-09,4.12011502248788e-07
331,0,test,0.0032047652639448,0.0007604091078974,0.0067836185917258,0.0239332690834999,3.7030513340141616e-06,0.0009895057883113,0.0093775484710931,0.1260312646627426,0.0206572990864515,0.0139341326430439,0.0001995226339204,0.0002715749724302,6.372873485815944e-06,0.0004781091993208,0.2119932323694229,0.1176716238260269,0.0369795896112918,0.001926798489876,0.0003895570407621,1.3041628335486166e-05,0.0007243716390803,5.121877620695159e-06,1.5215110238386842e-07,1.456296985224981e-07,2.5989232099732362e-08,3.4153174732765024e-10,1.4188975328011112e-08,6.796828529331833e-06,0.239967793226242,0.0213554631918668,1.8316777641302904e-06,1.713692086013907e-07,1.0245929615848581e-07,2.979231028543693e-10,4.527447799773654e-06,8.754373993724585e-06,1.530116946923954e-06,5.31111027157749e-07,1.581699660135882e-09,1.3747302318734e-07,2.1939233363355013e-07,1.26733184515615e-05,0.2196691632270813,0.0224034953862428,1.4840292124063126e-06,1.245370526703482e-07,8.05210405019352e-08,1.2329655074694301e-09,2.633258418427431e-06
332,0,test,0.1286027580499649,0.0133339911699295,0.0234633814543485,0.0007476838654838,0.0002935273223556,0.0003487092908471,0.0228328127413988,0.1212390065193176,0.0256923157721757,0.0097943721339106,0.0006882363813929,0.0001694701059022,3.778843893087469e-05,0.0006594661972485,0.0652669593691825,0.0341103598475456,0.0142027381807565,0.0005348672275431,3.79379307560157e-05,3.224132160539739e-05,0.003306234255433,9.886928637570236e-06,6.789501867388026e-07,5.673122700500244e-07,5.62437207918265e-08,1.9665119310730013e-08,5.444062534110117e-09,1.2469572538975626e-05,0.1439410895109176,0.0197180602699518,1.347713350696722e-05,7.762887435092125e-07,4.21121683302772e-07,2.747826499671646e-08,1.864806836238131e-05,3.85206330975052e-05,6.897440130160248e-07,1.2903134347652667e-06,3.9669583173918e-08,4.28719459932836e-08,1.2128622550733326e-08,0.0008775904425419,0.1025960892438888,0.0068697086535394,2.694680233616964e-06,7.754450166430615e-07,1.4036827167274168e-07,2.3045808816846147e-08,6.116039912740234e-06
333,1,test,0.1295609772205352,0.0695825219154357,0.0457605421543121,0.0004937950288876,0.0002716863527894,0.0001637442619539,0.0241606160998344,0.1499291658401489,0.0667382702231407,0.0325436294078826,0.0014633925165981,0.0001615374203538,0.0001490669383201,0.0046707787550985,0.1338661164045334,0.060819886624813,0.0627240687608718,0.0010754551040008,0.0001773777621565,6.970610411372036e-05,0.0066225859336555,1.3640369616041426e-05,8.485809530611732e-07,4.825753876502858e-07,4.3302417651602816e-08,2.7453383566466986e-08,7.512283239918816e-09,2.2014258860281192e-08,0.0640007704496383,0.008517394773662,5.99256600253284e-06,2.854694969300909e-07,1.152095023826405e-07,2.405433896512932e-08,2.200154085585382e-06,4.129639273742214e-05,8.695312317286152e-06,1.084632458514534e-06,1.533279885279626e-07,1.496602095585331e-07,4.924416874274584e-09,5.033624574934947e-07,0.2003030776977539,0.04335792735219,9.220717629432328e-07,1.3940119458766278e-07,5.3615321071731614e-09,1.6741946717857559e-09,1.441647725641815e-07
334,1,test,0.0221729297190904,0.0031222936231642,0.0098814507946372,0.0007992003811523,2.0257029973436147e-05,0.0001993590121855,0.0005428270087577,0.1065614819526672,0.0395124852657318,0.0125250294804573,0.0005997631233185,0.0002886723086703,1.7481104805483483e-05,0.0001320368319284,0.0198533069342374,0.0470433793962001,0.0069445450790226,0.0004981438396498,0.0003773525531869,1.1088596693298314e-05,0.0008185975602827,1.4269551684265023e-05,3.181429974574712e-06,3.086003971475293e-06,2.20838984432703e-07,3.919180535660871e-09,4.502896544522628e-08,6.635008276134613e-07,0.2077515572309494,0.0083638411015272,6.0120487432868686e-06,1.2831281992475854e-07,2.3225764778089802e-07,1.0851362475250426e-08,1.4459938938671256e-05,7.040730906737736e-06,8.30915269034449e-06,1.153320567937044e-06,8.798328821058021e-08,1.6857055129548828e-07,5.7790504826016344e-08,1.855773189163301e-05,0.1599691659212112,0.0249703433364629,6.0691845646942966e-06,9.32313866996992e-07,1.6560917970309674e-07,7.735870610758866e-09,4.851663106819615e-06
335,1,test,0.0623361282050609,0.0042217709124088,0.0322890020906925,0.0041830162517726,0.0001060026843333,0.0003129937686026,0.0140580236911773,0.0519579909741878,0.0392547473311424,0.0041004759259521,0.0022377476561814,0.0006139458855614,4.0670332964509726e-05,0.0015543431509286,0.01667932420969,0.0385329611599445,0.0026632025837898,0.0003193745214957,0.0001924841635627,4.1777402657317e-05,0.0039888783358037,2.6842997613130137e-05,3.6981896300858352e-06,1.0282927860316704e-06,2.475037206295383e-07,1.058487519856044e-08,5.03641075511041e-08,3.095897795901692e-07,0.1553443074226379,0.0117211239412426,4.601501495926641e-05,1.2342736965820222e-07,4.134001869715576e-07,4.7412992643103287e-08,1.1974001608905382e-05,3.98547672375571e-05,2.309531373612117e-05,4.196319309812681e-07,4.979432901563996e-07,4.515046896358399e-07,2.3984345176586437e-08,5.24935649082181e-06,0.232130616903305,0.0678291246294975,9.188978765450884e-06,1.0727152357503655e-06,1.1377680664281797e-07,7.462429785221047e-09,2.6940049338008976e-06
336,1,test,0.0520272441208362,0.0047945766709744,0.0415475964546203,0.0035163066349923,0.0001108581564039,0.0009630100103095,0.0102079845964908,0.0682239010930061,0.0537307970225811,0.0054593407548964,0.00136635301169,0.000252554367762,6.560912152053788e-05,0.0018731993623077,0.008587728254497,0.0270814485847949,0.0017347562825307,0.0018157624872401,0.0003339058312121,1.9220486137783155e-05,0.0028625540435314,2.1521645976463333e-05,1.286639871977968e-06,8.901301953301299e-07,1.3804097420688777e-07,7.915751609743893e-09,1.3964817924261297e-07,3.979534812970087e-05,0.1129468902945518,0.0060738329775631,6.055015546735376e-06,1.1769877517053828e-07,3.4817600180758745e-07,3.2485740764087723e-09,3.177213147864677e-05,2.228093762823846e-06,9.91460183286108e-07,9.899063968532573e-08,8.898683034885836e-08,4.1016690488504544e-08,4.178675894195295e-08,0.0001789495290722,0.1006134375929832,0.0148881394416093,2.770039827737492e-06,2.255894600011743e-07,1.5982902823452605e-07,5.7012030652003895e-09,1.7087295418605208e-06
337,1,test,0.0157111007720232,0.0021916525438427,0.0810664445161819,0.0014213526155799,2.171976120735053e-05,0.0007479088380932,0.0087788822129368,0.0040361969731748,0.0119837280362844,0.000302638974972,0.000186503122677,0.0001219853220391,1.1390370673325378e-06,0.0014984116423875,0.0039957086555659,0.0101561211049556,0.000319557642797,0.0014936227817088,0.0010183863341808,8.973011972557288e-06,0.0010306918993592,2.095069066854193e-05,1.1450541933299974e-05,8.717175887795747e-07,6.03855951908372e-08,2.924488873290443e-09,7.624821591889486e-07,1.3374425179790704e-05,0.014933600090444,0.0008000056259334,4.11271867051255e-06,8.871567303003759e-08,8.251883514276415e-07,1.8190059181133478e-10,1.4888488294673152e-05,0.0002137324481736,2.68495950876968e-05,8.71023894433165e-06,3.9057991330082587e-07,2.5433072892155906e-07,1.1359241369746088e-07,4.432615241967142e-06,0.1113395318388938,0.0186072699725627,5.878953288629418e-06,1.1724375070798489e-07,5.258049782241869e-07,1.923502468414995e-09,4.2084984670509584e-06
338,1,test,0.1352037489414215,0.0110833747312426,0.0631011426448822,0.001007896149531,5.684976349584758e-05,0.0010892827995121,0.0044130939058959,0.0290137976408004,0.0123826805502176,0.0022335241083055,0.0003454612160567,0.0001098925131373,9.825917913985904e-06,0.0036089567001909,0.0051969280466437,0.0142292855307459,0.0014525779988616,8.461406105197966e-05,4.892212746199221e-05,1.367271579510998e-06,0.0048470757901668,0.0004199691466055,5.840045923832804e-05,2.552249497966841e-05,6.177958312036935e-06,6.174682454229696e-08,5.87445718736035e-08,5.52724814042449e-05,0.3914081156253814,0.0111680468544363,4.64428412669804e-05,7.429865149788384e-07,7.572447771053703e-07,1.6114546141920982e-08,2.378226054133848e-05,0.0003805473679676,2.1370715330704115e-05,1.3419290553429164e-05,2.839420005784632e-07,1.519160491625371e-06,1.9500882686429577e-08,6.502645555883646e-05,0.3386237323284149,0.0516668334603309,8.031627658056095e-06,3.6360384569888993e-07,3.4114819413844095e-08,3.3562592705038684e-09,6.889096312079346e-06
339,1,test,0.1429119706153869,0.0159208830446004,0.1062457039952278,0.0010862436611205,0.0001551927125547,0.001628803089261,0.0052890977822244,0.0289681740105152,0.015560608357191,0.0028222904074937,0.0003911527746822,0.0003132388810627,9.531663636153098e-06,0.0061488272622227,0.041176188737154,0.1113442033529281,0.0153010059148073,0.0009288843721151,0.0001773286057868,2.2086114768171683e-05,0.0057532624341547,4.122901373193599e-05,2.5312363504781388e-05,1.0459887562319636e-05,4.136318807468342e-07,4.3652516268366526e-08,9.885680185561797e-08,1.0583326002233662e-05,0.2903965711593628,0.0259289890527725,1.958309985639061e-05,4.3909327018809563e-07,6.976442250561377e-07,1.01541006714001e-08,1.5995527064660564e-05,0.0001329120277659,1.6533402231289074e-05,8.836401320877485e-06,7.911412467365153e-07,1.1907187058568525e-07,1.984576591951281e-08,1.0156069038202986e-05,0.2567682862281799,0.1121823191642761,7.700896276219282e-06,9.602207029502097e-08,5.1783423771212256e-08,4.342621373609745e-09,7.462797839252744e-06
340,0,test,0.0892571955919265,0.009961842559278,0.0420631356537342,0.0018835637019947,4.058851482113823e-05,0.0005717321182601,2.7810501705971543e-05,0.0527207441627979,0.0621088407933712,0.0166870448738336,0.0006466851918958,0.0003901642048731,1.426852304575732e-05,7.754119724268094e-05,0.0312873981893062,0.0355609133839607,0.0153580661863088,0.0006244042306207,0.0002615275443531,1.4398954590433275e-05,1.1533863926160848e-06,6.995614512561588e-06,7.2865495894802734e-06,1.9018907551071609e-06,3.689681591367844e-07,2.482887850874249e-08,1.060130045971164e-07,4.169551459654032e-07,0.016362065449357,0.0010457364842295,9.520657840766944e-06,3.61269513859952e-07,3.311264435978956e-07,5.233066868726155e-09,6.2747087525849565e-09,7.98234214016702e-06,2.629938308018609e-06,8.208562007894216e-07,4.329485392418064e-08,1.3641746932080428e-07,2.476400027262571e-07,7.393828660440249e-09,0.0597462058067321,0.0217774286866188,6.814840617153095e-06,3.6599294617190026e-07,2.533148233396787e-07,1.568624341530267e-08,4.29077440244896e-09
341,1,test,0.2899198830127716,0.0170718003064394,0.0777661874890327,0.0011823321692645,0.0001736915583023,0.0004554757033474,0.0101629775017499,0.4004130661487579,0.0768417716026306,0.022305553779006,0.0011183802271261,0.0001078049099305,3.575681694201194e-05,0.0156339854001998,0.2923159301280975,0.1639154255390167,0.0484813675284385,0.002229960868135,8.525561861461028e-05,2.3385895474348217e-05,0.0207895077764987,8.501766569679603e-05,6.104441126808524e-06,8.62501110532321e-06,3.749075574432936e-07,9.304717707436796e-08,9.671006218070488e-09,7.597145668114535e-06,0.5075997710227966,0.0566382706165313,1.3745160686085e-05,8.032932896639977e-08,5.4216663158968004e-08,9.3610434959146e-09,8.148555025400128e-06,0.0001211519629578,1.1890610039699824e-05,7.416157586703775e-06,6.68928748837061e-07,8.586328448245696e-08,6.2520535415444556e-09,1.147471175499959e-05,0.3941245675086975,0.1012643575668335,5.14854355060379e-06,1.4134676007415697e-07,1.8263451195821293e-08,2.629233497586369e-09,1.5214437553368043e-05
342,1,test,0.0693873018026351,0.0063410918228328,0.0365014262497425,0.0009976384462788,6.808822945458815e-05,0.0005712783895432,0.0214999914169311,0.0610582716763019,0.0671731308102607,0.0086455550044775,0.0012157713063061,0.0011819961946457,9.054000838659704e-05,0.0003685718111228,0.0193990487605333,0.0230602603405714,0.0027835075743496,0.0002952143840957,0.0001321949093835,1.3554209544963667e-05,0.0011218364816159,4.01564575440716e-05,1.7592792573850602e-06,2.8250296963960864e-06,1.6928885315792288e-07,5.947493164626394e-09,5.4455941977948896e-08,1.5110090316738931e-06,0.0245077237486839,0.0013183096889406,2.3630840587429706e-05,2.686234381599206e-07,9.76675551100925e-07,3.3001175125946254e-08,1.896563503578364e-06,0.0030944489408284,0.0001193420830531,0.0002882934059016,3.325278612464899e-06,2.515593769203405e-05,2.342895822948776e-05,1.0027609278040472e-05,0.0142382411286234,0.0023435598704963,2.721623559409636e-06,3.4609877275215695e-07,2.651132149367186e-07,1.1030582669491196e-08,4.5118315483705373e-07
343,1,test,0.0432449951767921,0.0070372382178902,0.027569880709052,0.0016622222028672,5.629470615531318e-05,0.0047808582894504,0.0107708247378468,0.0828076973557472,0.0327265560626983,0.0097768176347017,0.000953953305725,0.0004976886557415,6.916789971000981e-06,0.0024172570556402,0.0056153303012251,0.0119386902078986,0.002053972100839,0.0003985106013715,0.0002885178837459,2.518323299227632e-06,0.0009739125380292,0.0001265259634237,2.043850690824911e-05,2.297032006026712e-05,1.710228275442205e-06,8.439889676026269e-09,1.2381516967252537e-07,8.880858331394847e-06,0.0789220109581947,0.0081683257594704,4.303531022742391e-05,8.226723480220244e-07,1.5131145119084977e-06,5.034151939753429e-08,1.2378262908896431e-05,0.0001153162447735,4.600263491738588e-05,9.842655344982632e-06,2.4379093588322576e-07,1.9618926216935506e-06,1.7235471716503525e-08,1.2338011401880069e-05,0.1523213386535644,0.024011081084609,6.805543307564221e-06,1.1906789723070688e-06,1.6842899697167013e-07,5.986761308918176e-09,1.6233162796197576e-06
