uid,stance,set,distilbert-base-uncased_but,distilbert-base-uncased_while,distilbert-base-uncased_although,distilbert-base-uncased_though,distilbert-base-uncased_yet,distilbert-base-uncased_still,bert-base-uncased_but,bert-base-uncased_while,bert-base-uncased_although,bert-base-uncased_though,bert-base-uncased_yet,bert-base-uncased_still,bert-large-uncased_but,bert-large-uncased_while,bert-large-uncased_although,bert-large-uncased_though,bert-large-uncased_yet,bert-large-uncased_still,roberta-base_but,roberta-base_although,roberta-base_though,roberta-base_while,roberta-base_yet,roberta-base_still,xlm-roberta-base_although,xlm-roberta-base_while,xlm-roberta-base_but,xlm-roberta-base_though,xlm-roberta-base_still,xlm-roberta-base_yet,roberta-large_while,roberta-large_but,roberta-large_although,roberta-large_though,roberta-large_yet,roberta-large_still,xlm-roberta-large_although,xlm-roberta-large_while,xlm-roberta-large_but,xlm-roberta-large_though,xlm-roberta-large_yet,xlm-roberta-large_still
486,1,test,0.0165913458913564,0.0087492512539029,0.0100203529000282,0.0029945047572255,5.125558527652174e-05,3.8176105476850353e-07,0.0003047717618755,8.361750951735303e-05,5.177436833037064e-05,2.690230940061156e-05,1.786273242032621e-05,1.0031438932855965e-06,0.0001798048906493,8.424489351455122e-05,2.2833393813925795e-05,1.1432216524553953e-05,1.0713890333136078e-05,4.740128360936069e-07,8.40061875351239e-06,2.162431883334648e-06,1.31529770897032e-06,2.790602138702525e-06,3.401369667699328e-06,1.3863525438750912e-08,0.0013497145846486,1.5069945220602676e-06,1.7051497707143426e-05,4.712757345259888e-06,3.018201937265985e-07,1.8522955258504226e-07,2.065417902485933e-06,2.8675926841970067e-06,1.8102659851138008e-06,1.3928853377365158e-06,6.291062959462579e-08,2.0004849332622143e-08,0.0008008331060409,2.4694085709597857e-07,5.873579880244506e-07,1.3313483293586614e-07,4.2826101775972354e-08,4.4306371904667685e-09
487,0,test,0.0231192708015441,0.0590512566268444,0.0167722795158624,0.0085106864571571,0.0002042591077042,5.039948405283212e-07,0.0049352264031767,0.016543548554182,0.0013910287525504,0.0005833077593706,2.3805452656233683e-05,5.776772127319418e-07,0.0023045442067086,0.0151274781674146,0.000760669412557,0.000298810104141,2.438666524540168e-05,1.462816044295323e-06,8.771067996349302e-07,1.2678647181019187e-06,7.141900368878851e-07,1.1033803275495302e-05,7.764814426991506e-07,3.552349170377056e-08,0.0008485525031574,4.465638085093815e-06,1.0583383300399872e-05,1.01635021110269e-06,1.2564228768496832e-07,1.783565295454537e-07,1.3539905921788886e-05,2.302231951034628e-05,9.626462997402996e-06,6.2789877119939774e-06,5.9603298723232e-06,1.522625865391092e-07,0.0085791870951652,4.023739620606648e-06,4.305101356294472e-06,4.579418146022363e-06,1.329396042137887e-07,2.17428119952956e-08
488,0,test,0.022053312510252,0.0296295695006847,0.0126284705474972,0.0056625576689839,0.0002163424360333,2.580194973234029e-07,0.0024908790364861,0.0049069793894886,0.0004840488836634,0.0002176095877075,4.181095573585481e-05,3.045564653803013e-07,0.0012747712898999,0.0030756567139178,0.0001727232156554,7.429668039549142e-05,1.1561336577869952e-05,1.3977667379094785e-07,9.691787454357836e-06,2.6142970455111936e-06,1.481164304095728e-06,1.813197559386026e-05,7.351057320192922e-06,9.605582995675377e-09,0.0019651998300105,8.090546543826349e-06,2.932070674432908e-05,1.1347950021445286e-05,1.0243950043786756e-07,1.3616715932585066e-07,1.4165464563120622e-05,2.546432733652182e-05,4.062377229274716e-06,6.290276814979734e-06,7.77668901719153e-06,1.899220592349593e-06,0.0114749586209654,5.9291655816196e-06,7.618864401592873e-06,1.2009543752355968e-05,2.7603110197560454e-07,8.097201487089478e-08
489,1,test,0.04206433147192,0.0113111920654773,0.0188806839287281,0.0124195022508502,4.725671533378773e-05,2.686988409550395e-07,0.0068611223250627,0.0005822933744639,0.0006164339720271,0.0004080488579347,2.7745260013034567e-05,6.451753051806008e-07,0.0004707555053755,0.0002467021113261,0.0001021403149934,5.080693517811597e-05,1.1879223166033626e-05,3.1658962029723625e-07,3.431794903008267e-05,7.258520327013684e-06,2.534565737732919e-06,1.1282907053100644e-06,3.424281089792203e-07,1.521421388872568e-08,0.0033212869893759,3.655125055956887e-06,2.4261426005978137e-05,8.1456164480187e-06,3.8158081139272326e-08,2.328058812395284e-08,2.881540694943397e-07,9.44806345160032e-07,3.578810208182404e-07,3.864291500121908e-07,4.773511008693278e-08,2.720601344208262e-08,0.0039351237937808,1.5236188346534618e-06,3.3520204851811286e-06,3.3047510896722088e-06,5.6082509303223567e-08,9.203751538677808e-09
490,1,test,0.0481077879667282,0.0117837330326437,0.032199777662754,0.012610106728971,0.0003488890652079,3.7278070408319763e-07,0.0060929572209715,0.0012902535963803,0.0029158927500247,0.0010962324449792,0.000111753703095,5.963056537439115e-07,0.0004603489942383,0.0010792115936055,0.0002920738770626,0.0001450736745027,0.0001173570854007,2.0708246211142978e-06,2.28081535169622e-06,1.0681935691536637e-06,3.424390797590604e-07,2.3029905094063002e-07,6.584263019249192e-07,1.860344212012421e-09,0.0076698963530361,7.802772415743675e-06,7.611329237988684e-06,5.042501925345277e-06,6.338861169297162e-08,1.492129939606457e-07,1.938740069817868e-06,1.4440293853112962e-05,1.8839432414097248e-06,2.5584683953638887e-06,5.190689989831299e-06,1.6836273175613314e-07,0.0021608585957437,1.039062340169039e-06,7.003504833846819e-07,1.5547203702226398e-06,1.6101751043606782e-07,9.133431788654889e-09
491,0,test,0.0318859703838825,0.0180960651487112,0.0621027424931526,0.0146274762228131,0.0006535536376759,8.699711315784953e-07,0.0099386433139443,0.0048038167878985,0.0076382807455956,0.0020288291852921,0.0003760927356779,5.219974354986334e-06,0.0052984412759542,0.0011658244766294,0.001736102043651,0.0005921789561398,0.0002059519028989,1.9490478734951463e-05,5.387652890931349e-06,1.984855316550238e-06,2.173340135414037e-06,1.0840038157766683e-05,2.95728773380688e-06,2.3268923143859865e-07,0.0019709062762558,2.186899655498564e-05,6.694702460663393e-05,1.0754237337096129e-05,6.853662171124597e-08,2.500261189197772e-07,2.025552748818881e-05,0.0001697773986961,6.406204920494929e-05,0.0001548455329611,1.13437508844072e-05,1.985353037525784e-06,0.0072865337133407,1.8635474816619533e-06,1.5272331665983074e-06,4.9271675379714e-06,7.859107853391833e-08,2.4697822453845223e-08
492,0,test,0.0119846742600202,0.0542066134512424,0.0078646410256624,0.0038080783560872,0.0004513803287409,2.597590764708002e-07,0.0052514327690005,0.0199616011232137,0.0002555538958404,0.0001364238996757,6.933701661182567e-05,3.184929369126621e-07,0.000225258336286,0.0018177245510742,3.49065157934092e-05,1.783251718734391e-05,0.0001187113521154,2.556107801865437e-06,1.9798799257841893e-05,1.1577477607715991e-06,1.7136808310169729e-06,7.880132034188136e-05,7.838701208129351e-07,8.873919377094808e-09,0.0024356083013117,1.6860012692632154e-05,9.685658369562589e-06,1.6062601844168969e-06,9.224669383911532e-08,1.829450013701717e-07,4.811460530618206e-05,8.55630605656188e-06,3.5587529509939486e-06,4.793796961166663e-06,2.907373527705204e-06,8.351427993602557e-08,0.0014812692534178,1.674492705205921e-05,6.426676918636076e-06,1.7781758288037963e-05,1.6478503539474334e-07,1.3745994564828834e-08
493,0,test,0.0089864628389477,0.011865559965372,0.0057284468784928,0.0029868143610656,4.2249506805092096e-05,1.2845519847815012e-07,0.0013312355149537,0.0007511603180319,0.0009935918496921,0.0001807001826819,1.258237534784712e-05,3.080861574744631e-07,0.0002411080931778,0.0001618877577129,0.0001279538846574,2.81820884993067e-05,2.034561657637824e-05,5.205214961279125e-07,7.061024462018395e-06,2.410696197330253e-06,1.4223094240151113e-06,1.3824787856719922e-05,9.515292731521184e-07,4.0886046548394006e-08,0.0002433012123219,1.9143455574521795e-05,6.1796534282621e-05,1.5718647773610428e-05,4.980892853723162e-08,3.613810051206201e-08,9.780202390174964e-07,2.1216233108134475e-06,6.818155497967382e-07,6.116279678280989e-07,1.6318991811203889e-06,9.0906475236352e-08,0.0020058406516909,8.070477633737028e-06,8.048465133470017e-06,4.154896487307269e-06,2.0891694418878615e-07,4.648089557690582e-08
494,0,test,0.0120222307741642,0.0212577898055315,0.0052988952957093,0.0032418135087937,0.0001248746848432,1.7195914097101197e-06,0.0043763420544564,0.001215205527842,0.0006918454892002,0.0002203065814683,5.26362782693468e-05,1.5250228670993238e-06,0.000959413300734,0.0005103537114337,0.0002130576322088,6.864337774459273e-05,4.743843965115957e-05,1.8039744418274493e-06,1.4730841940036044e-05,1.2824713166992296e-06,1.0225171536148991e-06,8.421940947300754e-06,3.9694495512776484e-07,7.416699254747526e-09,1.253707887372002e-05,2.330835013708565e-05,0.0001327842473983,6.025691618560813e-06,1.86901036869358e-08,3.308617380071156e-08,1.1446753660493414e-06,1.3205984032538254e-05,6.748813916601648e-07,1.476034526604053e-06,1.7938979226528318e-06,1.2790557946118497e-07,0.0003955238498747,1.1295079502815495e-06,1.1165788009748212e-06,1.996683494098761e-07,2.1548794748582626e-08,3.4291451900259062e-09
495,1,test,0.0223528109490871,0.0094837583601474,0.0116143319755792,0.0030794250778853,0.0001226807362399,3.254909586303256e-07,0.0242188349366188,0.0092981560155749,0.0080634923651814,0.0028042823541909,5.690432226401754e-05,1.0364929039496928e-06,0.0066212331876158,0.0017136909300461,0.0008061541593633,0.0002916770463343,7.138002547435462e-05,3.729951231434825e-06,2.4489008865202777e-06,1.739392274657803e-07,5.6658386426988734e-08,2.607653186714743e-07,3.251684347560513e-06,1.671175937190128e-06,0.0020779394544661,1.2380177395243663e-05,6.979870522627607e-05,7.330620974244084e-06,7.49414752476696e-08,2.445080724555737e-07,1.9102689918781842e-07,5.316986175785132e-07,1.5243593054492521e-07,5.754054299700329e-08,1.323275796494272e-06,6.823602802796813e-07,0.0002788497367873,2.6544222464508493e-07,1.3487050409821677e-07,2.0446475446078693e-07,2.917839481142437e-08,8.282778196644358e-08
496,0,test,0.0115283261984586,0.0044504040852189,0.0075369346886873,0.003802909515798,0.0005602780729532,1.3238302472018404e-06,0.0099669676274061,0.001286537037231,0.0010957733029499,0.000811185920611,0.0001365475472994,1.0551646028034156e-06,0.0001919724745675,0.0001188457463285,3.3895077649503946e-05,1.367459390166914e-05,0.0001514492032583,2.307818476765533e-06,1.0788790859805886e-05,1.5350782405221253e-06,8.705635536898626e-07,5.488766873895656e-06,6.558293534908444e-07,1.105112623633886e-08,0.0020949568133801,3.0139608497847803e-06,7.170649496401893e-06,2.263120677525876e-06,1.4143070359295964e-07,5.190280489841825e-07,8.862421964295208e-06,1.345381224382436e-05,5.119441993883811e-06,5.5805116971896496e-06,6.718568329233676e-06,1.3570313228683517e-07,0.0090132132172584,1.0269315680488944e-05,1.144026555266464e-05,5.559526471188292e-06,1.646698422064219e-07,1.020637885318365e-08
497,0,test,0.0083933165296912,0.0433988571166992,0.0014359353808686,0.0011939101386815,0.0002223171613877,6.288152007982717e-07,0.0013706596801057,0.0066645229235291,0.0001431667915312,8.721923222765326e-05,4.206306766718626e-05,3.4215233313261706e-07,0.0026459586806595,0.0087185800075531,0.0002549542987253,0.0001564233243698,4.8825630074134097e-05,1.3960103615318076e-06,8.801823696558131e-07,2.712822038120067e-07,1.825851825287828e-07,2.4555074560339563e-05,9.29296845697536e-07,5.7795856989173444e-09,0.0001097951535484,2.2074638764024712e-05,1.921465127452393e-06,3.239400143684179e-07,6.8908185824057e-08,4.050503719099652e-07,1.3452249731926711e-05,2.330057213839609e-05,1.129586780734826e-05,1.0780978300317656e-05,1.331589601250016e-06,6.744124192437084e-08,0.0037284467834979,6.056938218534924e-06,1.1273406244072248e-06,1.4871731082166662e-06,1.718280913109993e-07,1.524374582118071e-08
498,0,test,0.0066743791103363,0.0037274835631251,0.0015018549747765,0.0009404908632859,7.816694414941594e-05,7.544590516772587e-07,0.0044956379570066,0.0010838098824024,0.0006282260292209,0.0003512340772431,1.6832733308547176e-05,1.5619097837316076e-07,0.0036041974090039,0.001279886229895,0.0004013757861685,0.000240887835389,4.945354885421693e-05,8.946037155510567e-07,2.170050493077724e-06,2.728395713802456e-07,1.7291641540850833e-07,7.638603278792289e-07,3.1469737677980447e-06,1.8350025499103143e-08,0.0008503901190124,1.3141069530320235e-06,4.147676918364596e-06,1.170874838862801e-06,5.318123896813631e-08,4.511075246682594e-08,1.313796474278206e-06,3.7457141388586015e-06,2.0160571239102865e-06,1.532244141344563e-06,6.55808264582447e-07,8.512919436043377e-08,0.0003478498547337,1.3572957868746016e-07,2.568375521150301e-07,4.021001416276704e-07,4.61662324369172e-07,1.4612942322855818e-07
499,0,test,0.0348030850291252,0.0361830629408359,0.0038361276965588,0.0046332743950188,0.0009670567815192,1.1510858712426852e-05,0.0048820399679243,0.018333937972784,0.0002386684063822,0.0002956465177703,0.0003915810084436,8.557541150366887e-06,0.0225533694028854,0.0033462063875049,0.0002787206612993,0.0002790209255181,0.0002341263461858,9.021769801620394e-05,2.322489490325097e-05,8.526765213900944e-07,9.77238755694998e-07,5.709363904315978e-06,2.6278328277840046e-06,8.944422091872185e-08,0.0010695892851799,1.4279242350312416e-05,8.141472790157422e-05,5.990012596157612e-06,2.4431443534922443e-08,4.014367789295649e-07,2.7941575808654302e-06,5.072051862953231e-05,6.056384791008895e-06,6.116052645666059e-06,1.2195388080726843e-05,2.0414375967448e-07,0.0086416862905025,2.8206175102241104e-06,6.886063601996284e-06,2.0378863609948894e-06,1.6769249100434536e-08,1.200791244215793e-09
500,1,test,0.0450873076915741,0.0197661519050598,0.0094496766105294,0.0048884362913668,0.0013532211305573,1.9816668554994976e-06,0.0076623912900686,0.0009269014117307,0.0004685431194957,0.0002339220809517,0.0001891146966954,2.367371962463949e-06,0.00106709334068,0.000418240961153,0.0001072882660082,7.973267929628491e-05,8.053497731452808e-05,1.796295464373543e-06,9.078356924874242e-06,1.6418145776242454e-07,1.08241245300178e-07,1.997112804019708e-06,2.959445168926323e-07,2.1728155275013705e-07,0.000369674002286,8.225004421547055e-06,8.018768130568787e-05,5.386953944253037e-06,2.370164366993777e-07,1.348568900993996e-07,4.279879206592341e-08,2.039301989498199e-07,1.930417781181859e-08,1.8594201733890265e-08,6.712809863529401e-07,9.327532097813672e-07,0.0001834997965488,1.5516650364588713e-07,3.3924857234524097e-07,1.0379188353226709e-07,6.618460890450706e-09,1.2662291659637503e-08
501,1,test,0.0184260997921228,0.0279798507690429,0.003972670994699,0.0019083002116531,0.0003763109853025,4.64275132117109e-07,0.0048936940729618,0.0009713865583762,0.0003867225022986,0.0002111426147166,5.476486330735497e-05,1.3709305903830682e-06,0.0010275850072503,0.0011338036274537,9.48758315644227e-05,2.2973203158471733e-05,8.59265128383413e-05,3.719972028193297e-06,8.964960215962492e-06,2.061259465335752e-07,1.997892553617931e-07,1.2017098924843594e-05,1.2989916058359086e-06,3.6675835701771575e-08,0.0005794522585347,2.6477466690266738e-06,2.517358097975375e-06,5.725585765503638e-07,6.847404421250759e-08,1.726303509030913e-07,2.531541269945592e-07,1.984894197448739e-06,7.148852887439716e-08,1.240892544274175e-07,1.0864077637506853e-07,2.400838639005088e-08,0.0001802431797841,5.928046107328555e-07,9.063148809218546e-08,1.849894459837742e-07,3.8934437895932206e-08,6.471892355364162e-09
502,1,test,0.0183420609682798,0.0209465008229017,0.0072927991859614,0.0038891700096428,0.0014848252758383,3.2271268537442666e-06,0.0026301802136003,0.001479345257394,0.0002094750816468,0.0002391824236838,0.0005455601494759,8.73658609634731e-06,0.001247257227078,0.001232395414263,0.0001200629631057,9.022211452247576e-05,0.0001824052305892,9.522254913463256e-06,3.8906637200852856e-05,1.236733879750318e-07,2.368999929558413e-07,2.3738882646284765e-06,1.031419515129528e-06,3.0850021204287266e-08,0.0005489604081958,2.1487503545358777e-05,2.155186120944564e-05,6.066588866815437e-06,8.248362881602134e-09,8.813967156129365e-08,3.3703847179822333e-07,1.3565122571890242e-06,1.4282761640060929e-07,3.821332086317853e-07,5.782952783306428e-08,2.494314621515059e-08,0.0010037525789812,4.4305124902166426e-07,3.219730047021585e-07,1.297800622523937e-07,9.594375294241786e-10,2.444537627876997e-10
503,1,test,0.0122689139097929,0.0322049409151077,0.0034553771838545,0.0025168652646243,0.0001467286783736,4.316712534091494e-07,0.001615289482288,0.0022571634035557,0.000239581844653,9.347373998025432e-05,3.040478077309672e-05,5.455798941511603e-07,0.0009875930845737,0.000442558695795,2.560817847552244e-05,1.3124396900821012e-05,4.896495374850929e-05,1.721246803754184e-06,7.6077117228123825e-06,2.745443339335907e-07,2.368833520449698e-07,2.072205279546324e-05,5.0589200384365553e-08,2.430765366767673e-09,0.0004513979656621,5.319371211953694e-06,2.4963093892438337e-05,2.960517804240226e-06,1.2145989103373722e-07,2.186105092505386e-07,8.646552487334702e-06,7.104623364284635e-06,4.243398166181578e-07,1.0318015029042726e-06,1.743087523209397e-07,1.069620836346985e-07,0.0005242181941866,1.6689489257259993e-06,1.8018263290286995e-06,5.048239017924061e-07,3.037671092442906e-08,3.296669248697981e-08
504,1,test,0.014741557650268,0.0079542454332113,0.0024193774443119,0.0018403731519356,0.0001520074001746,1.0132009720109636e-06,0.000988173065707,0.0001024673547362,3.226788612664677e-05,2.626990681164898e-05,0.0001454818120691,8.206969823731924e-07,0.0004935491597279,0.0001894196029752,3.726096110767685e-05,2.3149297703639604e-05,0.0001630866463528,3.852461759379366e-06,6.870264314784436e-06,4.5199989529010054e-08,6.123950413439161e-08,3.5072978334937943e-06,7.421893997161533e-07,9.998457173310273e-09,4.4301235902821645e-05,4.672380327974679e-06,7.505197572754696e-05,2.561532937761513e-06,2.6330690516829243e-08,2.409834678473999e-07,8.94063205691964e-08,5.704255841010308e-07,1.6020498705415775e-08,3.362862344147288e-08,1.830523501666903e-07,1.0882459378080966e-07,0.0001778207952156,1.656154893225903e-07,2.2116198294952485e-07,6.907384175747211e-08,3.865908482225677e-09,6.380130201932843e-09
505,1,test,0.0375974737107753,0.0042337477207183,0.0016612561885267,0.0008474450442008,0.0001418104511685,2.1340326838981127e-06,0.0299916993826627,0.0016212539048865,0.0011759045301005,0.0004912595613859,0.0001090358637156,1.3905657851864817e-06,0.0066629783250391,0.0006965534994378,0.0001094031176762,5.65943009860348e-05,2.397826392552816e-05,5.261072715256887e-07,2.292837598361075e-05,2.49034258104075e-07,1.001351321860966e-07,1.9745297663575917e-07,1.9436964066699147e-05,1.890422936412505e-05,0.0025948700495064,1.261259399143455e-06,3.801929415203631e-05,5.917159796808846e-06,3.5889202990802005e-05,2.639749254740309e-06,6.035641320067954e-08,7.911854140729702e-07,4.215020155129423e-08,3.817538285488809e-08,2.605320332804695e-07,2.4849439341778634e-06,0.0025802853051573,1.200606220663758e-06,4.816408818442142e-06,1.2726820841635345e-06,5.190948826339081e-08,2.783620402624365e-06
506,1,test,0.0246343910694122,0.0755488201975822,0.0189239047467708,0.01338592171669,0.0009884509490802,1.5893676845735172e-06,0.0056015118025243,0.0024822931736707,0.0013338290154933,0.0004808976955246,7.519967039115727e-05,1.5352262607848388e-06,0.0007937538321129,0.0005103137227706,0.0001880585332401,6.402672443073243e-05,4.275661558494903e-05,1.0194638662142097e-06,8.779136805969756e-06,7.385258982139931e-07,3.945861521970073e-07,1.7776101230992936e-05,4.731793069367996e-06,5.977514661026362e-08,0.0007886863313615,2.1318486687960103e-05,6.140043842606246e-05,1.0159193152503576e-05,1.1016913248340647e-07,6.084025017116801e-08,5.111221526021836e-07,5.890120746698813e-07,7.466540807854471e-08,7.42957695365476e-08,2.213441163689822e-08,4.971672495912571e-08,0.001863089040853,1.1742271226466985e-06,1.210517211802653e-06,8.177001404874318e-07,7.060229023636566e-08,7.958338876790094e-09
